id,date,description,inflow,outflow,balance,created_at
785,2022-12-10,Crime city issue point court large.,6758.60,2332.84,4425.76,2023-10-01T15:05:21
786,2022-02-10,Marriage technology study thing spend.,5961.70,23879.66,-17917.96,2022-06-19T17:57:37
787,2020-11-30,Indicate little necessary ready.,25036.66,33461.96,-8425.30,2023-01-11T11:30:17
788,2020-12-27,What unit beat chair save threat.,36880.15,24584.05,12296.10,2024-04-04T11:10:21
789,2023-09-07,Health life media raise.,43667.74,38201.44,5466.30,2021-04-27T17:49:19
790,2025-06-20,After since quickly table.,3598.14,14144.46,-10546.32,2024-02-22T20:02:23
791,2021-01-25,Information indeed Mr practice morning certain.,38744.67,26726.02,12018.65,2023-11-09T02:15:33
792,2021-12-17,Authority he thousand charge war.,12048.48,19360.97,-7312.49,2022-11-26T21:28:00
793,2024-01-12,Painting mission certainly name value my social another.,45454.43,14379.18,31075.25,2024-04-15T23:34:22
794,2025-03-11,Decide live person owner suggest interest.,12303.51,32364.78,-20061.27,2025-02-10T07:44:26
795,2023-01-07,Evidence present next discuss alone.,43012.76,23192.08,19820.68,2023-10-03T13:40:11
796,2024-01-03,Parent writer first.,4222.99,26950.00,-22727.01,2023-04-10T08:45:01
797,2025-04-09,Service resource true of stay together.,38745.00,492.49,38252.51,2021-01-29T23:38:15
798,2021-06-28,Each away every fear.,21011.95,7334.00,13677.95,2025-05-23T05:53:43
799,2021-12-08,Cover animal late understand involve none professor.,35786.22,14128.65,21657.57,2022-09-13T08:33:41
800,2024-07-10,Young others responsibility ahead compare.,14485.19,1514.94,12970.25,2023-05-29T08:28:09
801,2021-06-24,Stuff instead however hair.,7057.43,36513.97,-29456.54,2025-03-27T11:38:51
802,2025-07-18,Price a establish our next be customer.,32651.07,32389.56,261.51,2022-06-22T06:00:36
803,2021-05-05,Whole husband stuff base.,15546.96,38076.29,-22529.33,2024-09-02T02:38:32
804,2025-08-30,Region Republican explain country imagine happen both.,27609.74,24204.99,3404.75,2021-06-16T08:23:22
805,2023-05-03,Line later model crime religious.,7230.37,36945.26,-29714.89,2023-04-07T20:26:32
806,2023-12-03,Edge threat owner ball few suggest stay than.,16844.54,25533.12,-8688.58,2022-05-10T09:55:47
807,2022-01-25,Indicate mouth nature room although glass.,27513.12,27852.43,-339.31,2023-08-20T14:09:08
808,2025-01-31,Enter benefit treat she.,43441.25,35750.28,7690.97,2025-03-15T07:28:05
809,2025-03-02,Minute general safe rule spring represent hit.,48083.34,3971.98,44111.36,2025-03-24T18:49:42
810,2022-07-07,Major grow this job page.,39603.72,9788.57,29815.15,2021-05-08T04:05:05
811,2025-02-28,Market bank who letter thank.,2155.60,16632.44,-14476.84,2024-06-04T20:57:09
812,2021-02-27,Onto student free see.,3252.99,21174.65,-17921.66,2021-05-08T00:19:22
813,2023-03-09,Traditional practice ago than final sort west.,1658.29,12923.13,-11264.84,2021-06-08T18:04:09
814,2021-04-15,Expect debate style practice word.,24003.38,24541.98,-538.60,2021-05-23T20:17:12
815,2022-08-21,Theory contain world successful.,29096.72,36929.17,-7832.45,2022-06-29T22:08:10
816,2022-10-28,West character ten ago why.,883.08,5437.93,-4554.85,2021-01-12T19:43:35
817,2021-01-22,After state quickly Mrs.,30756.42,20938.14,9818.28,2022-09-12T17:54:20
818,2023-04-09,Report safe education wrong.,1858.51,39953.29,-38094.78,2023-04-01T10:22:53
819,2021-06-04,Possible though arm difficult.,23880.69,14152.72,9727.97,2024-04-28T18:39:39
820,2022-12-01,Hair charge pay official thing low morning.,43362.93,16906.07,26456.86,2023-12-14T16:36:40
821,2021-08-28,Five only nothing run.,19783.01,37311.14,-17528.13,2021-06-07T00:12:49
822,2023-04-08,Final town peace mother travel.,2480.88,21335.96,-18855.08,2024-02-24T04:43:21
823,2020-12-10,Subject support central inside religious collection.,20937.39,3717.72,17219.67,2023-07-17T02:42:00
824,2025-08-11,Ahead fish behind.,19566.67,37199.55,-17632.88,2021-10-06T18:03:25
825,2022-05-23,Father site especially note trial heavy.,33680.86,6558.36,27122.50,2021-10-31T18:13:38
826,2023-02-17,Throw model big.,14545.53,17700.99,-3155.46,2022-07-03T06:10:28
827,2020-11-15,Crime major own.,11301.77,39425.54,-28123.77,2021-12-20T15:59:34
828,2023-02-24,Only student I of window.,2695.84,27436.14,-24740.30,2025-03-15T00:09:43
829,2025-04-24,Old week candidate fast difficult crime stand.,22668.84,36941.19,-14272.35,2024-09-21T17:45:09
830,2025-04-07,Commercial and stand.,37721.40,23142.56,14578.84,2025-08-26T14:36:20
831,2023-11-06,Economy material move where.,9750.55,400.47,9350.08,2024-03-08T17:30:31
832,2025-05-31,Rock where wait miss.,44683.02,6202.15,38480.87,2025-03-31T19:48:28
833,2024-05-30,Piece though care on agency economy continue.,45670.54,13651.57,32018.97,2024-12-06T20:40:30
834,2022-01-09,Me second lead draw.,39523.65,26598.49,12925.16,2024-10-01T00:20:48
835,2021-11-14,Mean hand challenge step former.,8854.12,31843.66,-22989.54,2024-06-24T21:46:43
836,2021-09-05,Sense form movie.,24118.79,25299.66,-1180.87,2022-05-13T13:15:23
837,2021-06-17,With information something exactly Congress.,49247.38,37429.91,11817.47,2025-08-31T14:13:39
838,2023-01-16,Never someone kid move result.,24621.88,20546.64,4075.24,2025-04-13T22:36:01
839,2024-07-01,Building sit build show.,16318.31,26131.07,-9812.76,2021-05-11T07:10:26
840,2021-12-09,Best everybody fast ask institution bag fall.,31185.07,28650.69,2534.38,2023-04-20T08:49:48
841,2021-04-01,Avoid game nothing.,42155.83,24641.79,17514.04,2021-07-08T20:46:52
842,2024-10-11,Cup agent body own.,3155.55,6729.53,-3573.98,2022-02-22T02:21:05
843,2025-10-27,President subject when myself.,11420.61,4688.17,6732.44,2021-02-26T00:13:38
844,2021-05-17,Letter democratic nor mention win leave decade subject.,16508.73,6964.46,9544.27,2024-11-24T18:42:42
845,2024-02-12,World force change term economy party.,29802.71,33047.17,-3244.46,2022-04-03T04:30:13
846,2023-11-29,President home director whole information community long.,8646.04,22995.87,-14349.83,2024-12-16T05:21:17
847,2023-10-01,Staff art trip cell heart.,33531.05,6986.15,26544.90,2025-09-28T12:19:30
848,2021-10-24,Though board pay city material.,38542.74,10236.89,28305.85,2025-06-09T23:19:47
849,2021-04-17,May risk response know tend wall.,5606.68,23706.36,-18099.68,2022-07-27T20:00:48
850,2023-02-01,Measure number around plant that them change.,42674.55,9952.86,32721.69,2023-01-27T23:40:50
851,2022-04-10,Us continue question.,34196.76,33830.28,366.48,2023-05-16T19:50:50
852,2024-11-29,Food condition region hospital history north.,14786.98,30834.24,-16047.26,2025-04-21T19:13:18
853,2023-09-06,Minute building until century not us.,18391.40,9388.98,9002.42,2021-11-06T23:25:48
854,2022-10-26,Professor guy challenge something woman example particularly church.,4265.88,21480.20,-17214.32,2023-01-29T13:08:03
855,2024-03-10,Road know sell when important identify hit.,39370.58,14440.30,24930.28,2021-06-25T11:14:59
856,2025-06-16,Include compare agency activity example yourself.,13413.28,21843.13,-8429.85,2021-08-31T14:47:58
857,2024-11-02,End article exactly majority continue guy drug.,2871.53,32559.63,-29688.10,2025-03-19T19:55:25
858,2025-04-22,Group staff cut brother method person direction.,41557.77,22959.57,18598.20,2024-09-19T05:30:32
859,2022-08-08,Move heavy save along Republican.,36822.28,10783.85,26038.43,2021-09-27T09:52:16
860,2025-01-26,Sister century event difficult hear.,21425.17,15991.33,5433.84,2022-03-03T04:47:56
861,2022-11-23,Section exist yeah ask situation commercial decide may.,49349.50,33433.47,15916.03,2024-06-23T00:20:48
862,2020-12-21,Name seat option.,12109.10,33690.83,-21581.73,2023-08-26T04:01:58
863,2025-08-15,Know painting those science image lay.,17973.79,25541.00,-7567.21,2025-09-11T16:00:59
864,2022-12-27,Security anything per along nation on ball.,18275.24,682.72,17592.52,2025-06-08T15:02:27
865,2021-01-26,Cover mind main ability note someone.,41578.96,13447.27,28131.69,2022-07-26T12:10:40
866,2021-07-16,Focus discuss eight arm several.,12200.44,19713.51,-7513.07,2023-02-17T01:03:20
867,2024-08-30,Career least strategy interest rule too others.,1934.62,34980.14,-33045.52,2023-07-23T16:09:15
868,2023-09-04,Nation sell air group tend apply.,24990.07,18590.95,6399.12,2021-10-18T05:28:02
869,2022-07-10,Five live their thought dream wife.,1567.44,23242.29,-21674.85,2023-12-14T06:03:12
870,2022-09-25,Tough save later better.,36587.29,4622.78,31964.51,2023-08-30T00:03:01
871,2021-05-27,Ground amount method go.,39477.20,3799.59,35677.61,2021-10-24T05:30:41
872,2020-12-04,Machine international how six.,43940.68,31744.00,12196.68,2022-05-12T13:31:54
873,2022-02-24,Worry nice draw area.,38294.22,39655.07,-1360.85,2024-08-14T14:16:00
874,2022-02-10,Trip base task.,35330.67,94.59,35236.08,2025-04-02T04:59:04
875,2022-07-08,Hard beyond among street.,9647.30,9459.07,188.23,2022-08-27T12:58:37
876,2022-04-06,Money southern especially value measure not education.,40309.24,14990.38,25318.86,2020-11-06T18:53:41
877,2025-08-01,Throughout top field according serve science notice.,21030.79,16820.98,4209.81,2022-08-18T14:54:04
878,2024-12-24,Including cover author stand fear sing five bed.,919.32,1950.44,-1031.12,2024-08-11T22:18:26
879,2023-03-30,Exactly quite thousand son.,15619.12,1239.77,14379.35,2025-01-31T12:46:29
880,2024-08-31,Research officer figure house.,44332.79,27087.12,17245.67,2021-09-10T07:30:40
881,2022-01-23,Down list candidate.,49449.19,36743.92,12705.27,2023-11-01T15:52:47
882,2022-02-07,Human decade wind ready who measure strategy.,16343.79,285.38,16058.41,2021-10-15T07:23:48
883,2024-06-19,How job under me.,46797.25,6655.24,40142.01,2021-12-25T04:25:27
884,2023-11-04,Already least as song.,8707.47,38870.19,-30162.72,2024-05-29T05:08:59
885,2024-01-06,Edge music finally might technology hard.,2727.93,22681.88,-19953.95,2022-06-26T19:55:40
886,2021-12-30,Assume theory travel often year even article.,3863.09,15509.53,-11646.44,2022-04-05T03:15:05
887,2024-08-01,Purpose information service authority energy.,13816.38,30421.32,-16604.94,2021-11-09T19:47:51
888,2021-08-13,Head from season simple.,19930.39,37475.12,-17544.73,2025-09-10T22:01:24
889,2023-04-06,Those pick other first seek force argue.,11555.14,15165.61,-3610.47,2025-06-15T03:40:31
890,2022-03-24,Smile service attack other.,14641.75,36165.56,-21523.81,2021-06-26T17:20:22
891,2021-12-12,West not couple group they memory federal.,47671.76,7612.06,40059.70,2021-07-27T06:01:49
892,2023-02-24,But four child level every.,390.08,19014.35,-18624.27,2021-01-12T01:49:45
893,2024-09-26,Face radio write each.,34554.89,4843.04,29711.85,2022-02-21T18:39:24
894,2023-09-29,Lead human trouble gun great organization near.,39697.51,11804.13,27893.38,2022-12-23T01:09:49
895,2022-03-01,Partner one hear answer someone.,23255.53,29538.86,-6283.33,2025-02-09T06:26:13
896,2021-05-16,Three middle toward product organization type personal.,2310.06,30496.39,-28186.33,2020-12-10T12:58:56
897,2021-08-30,Myself left sea full ok carry.,30186.17,25473.59,4712.58,2024-04-23T02:02:15
898,2023-05-24,Certainly reveal Congress score probably face.,18098.93,22163.18,-4064.25,2023-10-15T22:16:41
899,2021-10-04,Thing big pretty.,29900.84,28390.06,1510.78,2021-11-02T17:18:05
900,2021-12-17,Their modern shake husband develop nearly.,283.98,33201.83,-32917.85,2022-08-09T22:55:59
901,2025-06-20,Talk forward yes cut all.,40693.80,16522.78,24171.02,2021-02-17T15:36:30
902,2022-06-27,Compare hear truth.,22048.80,32343.76,-10294.96,2022-01-16T01:28:10
903,2022-03-19,Scientist job news reason lawyer finish always.,31884.38,6291.91,25592.47,2023-07-07T17:50:51
904,2025-06-25,Argue likely risk rest particular artist need.,20859.79,9033.24,11826.55,2024-08-29T10:18:03
905,2025-10-21,Push mind pick growth top benefit bar.,29905.04,3481.13,26423.91,2020-12-08T22:41:38
906,2023-01-29,Soldier per crime nothing improve structure own decide.,39988.74,9545.25,30443.49,2024-12-19T18:52:21
907,2023-06-11,Beat gun can establish huge probably ago.,9105.95,4377.09,4728.86,2021-04-20T11:45:08
908,2021-06-01,Social suddenly lead.,32608.01,1125.23,31482.78,2022-04-21T15:41:01
909,2024-08-05,Thing traditional upon prepare political however.,35226.33,32251.44,2974.89,2022-04-26T12:22:22
910,2023-05-04,Bar citizen Congress rock.,48632.11,31335.32,17296.79,2021-04-12T06:44:03
911,2025-10-24,New last trip window ten whom be.,18818.62,39769.90,-20951.28,2023-06-01T13:51:21
912,2025-06-16,Across heavy audience experience whole form.,2716.12,16568.53,-13852.41,2025-09-10T18:54:21
913,2025-10-22,Pressure station trial address add fund board.,37124.55,868.08,36256.47,2021-03-19T01:35:23
914,2025-08-27,Not beyond program challenge save.,14742.64,6704.38,8038.26,2024-10-24T07:15:48
915,2023-03-12,Affect require real as wish discuss.,9663.48,35344.83,-25681.35,2021-05-17T16:05:09
916,2022-07-10,Participant behavior drop she.,22015.02,11501.94,10513.08,2023-08-12T15:16:29
917,2025-10-08,Statement think lay.,33214.63,23199.06,10015.57,2020-12-08T17:51:14
918,2021-07-15,Set risk miss difficult middle during music.,18360.42,3418.00,14942.42,2025-04-24T18:57:38
919,2021-05-14,Especially write north cultural.,16856.55,6046.35,10810.20,2022-02-14T01:29:16
920,2024-06-05,Second spend cause science.,35667.72,34549.73,1117.99,2025-04-13T10:01:12
921,2021-11-14,Occur order pay give know challenge.,31202.24,24725.48,6476.76,2023-02-27T14:01:44
922,2025-05-29,Produce difficult herself parent.,41796.66,27763.93,14032.73,2020-12-13T12:09:08
923,2021-05-24,Son tax early understand source month southern.,33884.48,13915.03,19969.45,2023-09-20T08:10:32
924,2025-07-21,Student explain future listen military.,19688.26,4880.89,14807.37,2020-12-22T11:47:51
925,2023-02-26,Stock smile study less list firm guy member.,26346.17,37755.12,-11408.95,2023-03-17T17:03:36
926,2025-03-24,Government chance common deep building box.,26131.96,28125.63,-1993.67,2023-04-21T16:49:13
927,2021-04-01,Major so much determine sport some race.,42197.90,20964.30,21233.60,2025-01-16T00:18:21
928,2022-09-24,Experience foot finish large me.,40360.68,4613.84,35746.84,2022-01-26T18:41:28
929,2025-10-02,Then consider decision laugh station bar.,40783.59,22153.52,18630.07,2021-03-12T04:43:31
930,2024-07-04,Production learn fly tend.,12463.72,19094.03,-6630.31,2021-01-12T03:07:24
931,2024-01-29,Style clear affect left myself current today.,5294.49,34630.77,-29336.28,2024-06-19T03:05:25
932,2024-11-17,Food marriage whether environmental ground arm.,5666.29,2667.65,2998.64,2020-12-02T03:40:44
933,2025-08-24,Executive question now attack population.,8124.10,10523.77,-2399.67,2021-04-22T02:57:20
934,2023-01-17,Small in leader memory give need eight western.,7860.70,28068.75,-20208.05,2022-05-07T00:20:35
935,2025-10-28,Remember financial imagine room after focus but also.,25037.56,39760.03,-14722.47,2023-04-22T02:07:09
936,2023-12-18,Particular return set much center about campaign gas.,44341.81,38646.12,5695.69,2022-05-06T23:57:12
937,2024-05-16,By coach though.,21980.02,2974.52,19005.50,2024-06-19T03:28:37
938,2024-11-15,Network husband note film local organization.,33639.75,8155.65,25484.10,2023-11-27T01:43:52
939,2025-03-25,According either take to city.,3717.75,29642.88,-25925.13,2021-08-07T13:52:28
940,2022-07-21,Executive discuss from apply son range blood.,44785.09,35391.18,9393.91,2024-12-06T04:19:06
941,2025-10-15,Less certainly million image around education.,13184.89,22934.57,-9749.68,2021-04-14T15:18:58
942,2021-07-28,Laugh standard box young fact behind then ball.,46102.84,27295.73,18807.11,2024-04-15T19:44:37
943,2024-01-14,Finally idea politics law someone.,20114.36,12847.06,7267.30,2024-05-30T05:36:56
944,2025-07-06,Some cost room then than some run.,45234.82,12699.17,32535.65,2021-11-30T04:04:33
945,2021-11-27,Building wish field.,2675.24,14075.35,-11400.11,2021-12-12T11:28:13
946,2023-06-08,Design health matter themselves.,37013.84,196.58,36817.26,2023-12-25T05:52:39
947,2021-09-14,Like rest anything likely natural.,12708.32,35711.23,-23002.91,2021-11-16T08:02:54
948,2022-12-13,A later Mrs necessary church look administration another.,32476.45,31801.86,674.59,2025-01-02T20:14:57
949,2024-03-01,Wait strong rise training computer say.,46656.98,16132.68,30524.30,2022-11-26T15:03:52
950,2023-09-23,Sign first open book.,45317.82,18460.26,26857.56,2021-03-03T22:56:17
951,2024-03-25,Notice message word street say think reach.,19347.63,8251.86,11095.77,2022-06-02T21:06:52
952,2024-03-05,Mission against success road agreement garden.,43841.91,4534.21,39307.70,2022-05-29T00:06:34
953,2025-03-23,Toward sometimes interest hand.,33605.16,18077.39,15527.77,2020-11-13T09:48:29
954,2022-11-30,Ready result want quality.,26612.89,34283.41,-7670.52,2025-02-17T07:37:26
955,2022-08-04,Cup fight human opportunity finish.,33233.33,20893.89,12339.44,2022-08-22T18:43:48
956,2022-04-07,Her prepare north born these.,41412.55,3513.92,37898.63,2020-11-08T05:20:53
957,2021-09-05,Base response economy third exactly appear down dinner.,8116.64,37500.93,-29384.29,2025-01-04T07:39:55
958,2024-01-31,Address edge issue herself none.,48240.49,18805.14,29435.35,2023-10-21T11:44:47
959,2022-06-05,Report shake effect opportunity.,19034.03,38200.74,-19166.71,2025-04-28T15:35:59
