id,employee_id,date,status,note,created_at
799,1014,2024-01-14,Present,Away imagine instead accept receive everyone agree home few.,2024-01-12T12:47:12
800,1016,2024-01-14,Absent,Lose course main believe miss skin the glass rock century.,2024-05-04T23:47:15
801,1110,2024-05-01,Present,Eight guess data national nor.,2024-07-01T19:24:13
802,166,2024-10-09,Leave,Couple parent tax executive mention near notice situation.,2024-06-10T17:42:33
803,698,2025-07-25,Present,Style that poor east way.,2024-06-22T08:05:12
804,1850,2024-01-10,Absent,Morning ground join financial instead short.,2024-03-23T17:15:05
805,1571,2024-05-14,Absent,Maintain race tree land standard.,2024-03-25T22:00:15
806,41,2024-05-07,Leave,General participant statement by save international still.,2024-10-15T15:42:04
807,1912,2024-09-01,Absent,Go a degree control popular along.,2024-02-07T18:54:27
808,1401,2024-11-06,Leave,Idea past take key sure cultural.,2024-05-31T16:25:39
809,864,2024-02-14,Present,Buy foot skin now child long particular war.,2024-09-20T21:19:18
810,165,2025-05-03,Present,Wrong indicate player decide.,2024-11-25T04:02:11
811,295,2025-03-01,Absent,News type then accept.,2024-06-24T20:48:11
812,1408,2025-05-04,Present,Indicate seem blood outside past good wind too camera every.,2024-10-05T05:05:51
813,1357,2024-11-08,Leave,Water heavy day travel.,2025-10-09T05:49:51
814,1913,2025-10-15,Absent,Want teacher away dark hard customer past create behind.,2024-11-28T19:35:59
815,1202,2025-09-12,Absent,While hundred leg everything political pressure factor challenge wide right.,2023-11-29T06:10:15
816,1673,2025-09-05,Present,Long available study family together sell part science.,2024-10-15T02:19:37
817,1275,2025-09-07,Absent,Budget performance father risk time man deep.,2024-10-14T01:11:58
818,1432,2025-05-09,Leave,Action base plant officer their term eat thing agency chance network.,2024-12-23T22:13:37
819,1995,2025-10-02,Leave,Worker program audience successful you ability different our policy middle kitchen.,2024-03-24T14:16:31
820,654,2023-11-24,Present,Something positive seem whole heart moment learn say that ready natural.,2025-04-15T17:18:30
821,1250,2024-08-11,Absent,Center rate wear population win dream large least media player parent.,2024-09-17T15:09:46
822,804,2025-10-08,Present,Join pay senior respond successful look for address manager.,2025-05-10T04:01:26
823,986,2025-04-01,Present,Present Mr drive structure behavior pass vote.,2023-11-20T18:44:20
824,566,2024-12-29,Absent,Involve door himself at past ready mean.,2024-11-25T23:09:02
825,992,2023-11-06,Present,Sport various while itself responsibility challenge order no five along.,2025-01-31T13:42:00
826,869,2025-10-19,Absent,Side pretty modern individual arrive.,2025-02-15T13:04:10
827,1897,2025-05-12,Leave,Eye reason detail natural their big yeah middle relationship.,2025-09-24T23:54:57
828,1089,2025-08-21,Leave,Be fast bad remain culture.,2024-07-15T19:59:24
829,888,2025-10-16,Leave,Mention rate machine spring improve budget peace child.,2024-06-23T11:00:58
830,893,2025-10-16,Present,Require country full tell science look.,2024-04-30T23:30:52
831,1712,2024-05-31,Present,Need name stop can several page inside painting.,2024-04-12T03:03:32
832,905,2025-05-26,Leave,Which role together range over those live sign catch game especially.,2024-01-18T13:33:58
833,762,2024-02-15,Leave,Activity story sea sport left life.,2024-12-14T20:04:48
834,1538,2023-12-18,Absent,Wear camera number politics help now middle stock.,2024-04-23T05:24:28
835,948,2025-01-17,Present,Organization value nothing field court set result bring right.,2025-08-15T03:11:56
836,1385,2025-06-22,Absent,Place game west seven clearly pull.,2024-09-14T15:43:01
837,252,2025-08-28,Present,Improve cover you education trade child receive him me.,2025-08-12T03:06:04
838,135,2025-06-25,Leave,Clearly phone wind capital despite staff.,2023-11-28T18:25:40
839,1210,2024-09-26,Leave,Onto floor vote oil popular water.,2025-02-20T16:17:17
840,1982,2024-07-28,Present,News defense stand mean entire state wide build kind remain.,2024-05-02T19:27:26
841,1750,2025-04-21,Leave,Drop without shoulder record oil future do very many speech.,2025-04-21T18:47:04
842,1343,2024-01-30,Leave,Suffer art science point night home resource water group answer.,2024-06-06T10:49:43
843,1614,2024-07-21,Present,Debate expect real apply there voice in ten down of.,2024-07-18T05:57:30
844,1009,2025-01-05,Absent,Just in speech artist design try direction.,2024-09-01T09:16:43
845,1478,2024-07-15,Leave,Second watch natural specific list very improve control.,2024-03-14T02:59:25
846,980,2024-11-24,Present,Hand prepare religious base expect mind care either.,2025-04-06T05:48:59
847,1364,2024-10-02,Absent,Might boy believe child third story later.,2025-04-27T14:43:33
848,1305,2024-04-08,Present,Effect dog also individual task hour task bar.,2025-08-14T21:01:52
849,3,2024-03-01,Present,Discussion realize food thank she.,2025-04-18T00:11:09
850,351,2025-02-27,Leave,Increase author without money today loss no could only.,2025-05-01T14:19:15
851,899,2024-06-19,Leave,Matter trouble discussion direction once law probably quite enjoy.,2024-04-18T03:07:14
852,1765,2025-08-24,Absent,Response resource safe several respond others floor draw dinner.,2024-12-15T08:06:39
853,1587,2024-09-21,Present,His threat they card maybe study difficult once far.,2024-01-01T08:55:24
854,1509,2025-10-02,Absent,Because goal across item human.,2024-08-12T00:40:33
855,627,2025-07-17,Absent,Compare student situation candidate yourself eight thousand heavy.,2025-07-17T02:23:20
856,375,2025-01-02,Absent,Everybody compare east perform early center dinner.,2025-10-26T09:42:08
857,1036,2024-01-23,Absent,Who could protect tax movement more network close.,2023-12-02T16:33:46
858,1944,2025-03-28,Present,Great song sister hand machine quality feel around.,2024-04-29T13:37:31
859,1,2024-10-13,Leave,Approach increase amount beat attack summer.,2024-04-24T12:20:23
860,1986,2023-11-04,Present,Population his challenge ten call side ten drug.,2024-01-09T09:41:02
861,450,2025-02-23,Leave,Cost film despite president yet why majority guy.,2025-08-14T09:41:15
862,1117,2023-12-22,Absent,Determine window nor research building.,2025-07-28T18:07:23
863,1026,2024-07-14,Leave,Party prove community nothing cost put store event I.,2025-03-31T15:34:40
864,1546,2025-09-18,Present,Do pass she population save around.,2024-12-17T13:33:04
865,861,2024-04-26,Absent,Time heavy fall within brother kid me.,2025-01-04T05:52:19
866,868,2024-06-01,Absent,Effect assume Republican player ask remain list.,2024-12-23T04:15:34
867,1707,2025-06-14,Leave,Nation series program we maintain great gas grow eight.,2023-12-06T14:44:19
868,630,2023-11-22,Leave,Meet test create development over study.,2025-04-16T04:04:59
869,1223,2025-06-16,Present,Teacher clearly think fish artist history case.,2024-08-30T12:35:40
870,1349,2023-12-20,Leave,Girl information notice research step unit or.,2025-05-27T17:37:10
871,850,2024-05-07,Leave,Hotel realize relate give trip simply find whose.,2025-05-07T06:07:02
872,1323,2024-07-20,Leave,Ability what skin lead ten.,2024-03-29T14:44:36
873,1687,2024-10-05,Absent,Old baby consumer company enough keep leg blue.,2025-05-25T19:03:31
874,1231,2024-10-01,Leave,Floor here these theory senior window interview myself star issue.,2025-07-04T13:05:31
875,1047,2024-01-13,Absent,Pattern coach middle career artist happen day hit cut health.,2025-02-19T12:31:15
876,1428,2024-06-15,Absent,Article new positive page involve law.,2023-11-19T05:48:14
877,1234,2023-11-28,Leave,Listen thought institution officer until.,2023-11-20T06:53:31
878,397,2024-01-20,Leave,Tell program give because represent life.,2024-08-07T17:55:40
879,366,2025-06-08,Present,Bed himself direction consider court.,2025-09-11T20:56:07
880,430,2025-04-25,Leave,Similar care behavior no big.,2025-06-14T06:58:14
881,1191,2023-12-29,Present,Choose toward although cell because fight administration side.,2024-06-02T05:34:17
882,342,2024-11-19,Absent,Main chance size woman role itself strong.,2024-01-18T04:28:37
883,1133,2024-05-07,Absent,Senior financial two onto green attorney nor enjoy instead.,2023-11-08T19:20:23
884,1027,2025-01-26,Absent,Car seek director red if term.,2024-04-25T04:09:36
885,53,2025-10-03,Leave,Paper send parent room step member benefit require statement.,2025-09-14T07:47:13
886,1403,2025-05-18,Present,Yet mouth sea growth effect seek practice central boy decision.,2025-03-24T20:49:07
887,964,2024-12-17,Absent,Teacher add write expect able next adult admit adult.,2025-07-19T05:57:12
888,763,2025-08-20,Leave,Much trade key speak place.,2025-03-03T19:55:29
889,1624,2024-08-03,Absent,Allow history benefit shoulder research.,2024-07-13T15:19:30
890,1089,2024-07-17,Absent,Move challenge truth low wind.,2025-01-26T10:08:25
891,1610,2025-07-03,Absent,Task movement answer because soldier own wall thought to.,2025-09-04T07:44:57
892,672,2025-05-11,Absent,Share call mother certain as indeed worry outside.,2023-11-26T12:49:56
893,1445,2025-06-11,Leave,Including politics along concern than light against campaign finally surface.,2025-05-20T04:06:47
894,1838,2024-05-10,Absent,Fact stock choose serve make gun onto.,2025-03-22T08:47:27
895,1817,2024-08-21,Absent,Professor ever environmental performance drive dream performance success different myself.,2024-09-04T09:22:50
896,440,2025-07-28,Present,Class court number sort.,2025-06-13T20:25:44
897,1188,2024-09-19,Present,Beyond close thing sometimes law travel occur my short.,2025-07-08T09:33:06
898,534,2024-04-14,Leave,Past nature us away research director.,2024-05-29T12:55:47
899,1953,2023-11-11,Absent,Detail Congress drop north.,2024-06-20T19:02:37
900,590,2024-02-11,Present,Analysis who place resource peace pick room.,2025-10-01T13:34:33
901,37,2025-04-02,Leave,Themselves above person particular above those door daughter sea spring.,2024-03-22T00:49:55
902,229,2023-12-21,Present,Strong Republican look car same program contain gas.,2024-12-18T17:21:02
903,265,2025-07-12,Present,Message trade until experience husband second until.,2025-10-09T16:36:05
904,355,2024-04-05,Absent,Like generation year TV his.,2025-09-17T03:32:29
905,944,2025-06-16,Absent,Money he sometimes up to employee.,2025-04-26T15:55:51
906,40,2025-09-28,Absent,Pattern beyond of matter theory finish include send sense.,2024-02-16T04:23:17
907,156,2025-03-16,Present,Director entire recognize manager crime woman daughter away.,2025-08-15T04:08:51
908,336,2024-04-05,Absent,Fall simply threat often cost.,2024-08-25T04:10:16
909,806,2024-03-21,Absent,Resource surface never raise production keep or they cold.,2025-03-25T06:35:16
910,1542,2025-06-14,Present,Above word chance grow investment painting protect would than almost never.,2024-05-13T23:11:23
911,1418,2025-08-01,Absent,True lawyer available significant pressure probably response entire audience item thing.,2025-08-19T15:07:25
912,1497,2025-06-08,Present,Line health method strategy third.,2024-04-09T17:44:38
913,1172,2024-05-11,Absent,Fill may few area size buy hot.,2024-06-01T06:19:28
914,1717,2025-02-14,Absent,Stand if sound almost.,2025-01-06T19:09:53
915,758,2024-06-08,Leave,Station during century just author after.,2025-10-19T09:31:40
916,1325,2024-04-05,Leave,Difference language for nature life talk rock wear with.,2024-04-06T04:12:00
917,909,2024-01-12,Present,Thought defense audience agreement ok unit mother down before adult.,2024-04-09T15:19:06
918,201,2024-08-30,Absent,Administration government two hair fill word next wish pattern everybody once.,2024-04-29T15:22:30
919,1578,2024-07-09,Leave,Short artist blue be since.,2024-04-18T08:11:21
920,309,2024-05-29,Leave,Natural team center two art other they work light table.,2024-11-03T19:13:13
921,1961,2024-01-18,Absent,Modern office TV we section huge.,2024-04-21T17:49:41
922,865,2024-02-09,Present,Relate loss left fine article despite everyone.,2025-10-25T20:01:21
923,298,2024-01-19,Leave,Everyone record south good degree fear past.,2025-04-15T18:10:12
924,519,2025-07-06,Absent,Southern edge thank official meet major husband physical.,2024-05-17T19:55:30
925,898,2025-07-24,Absent,High social begin figure pressure inside.,2025-04-12T07:27:57
926,5,2025-10-04,Present,It beyond finally whole peace anything.,2024-02-10T03:19:11
927,1138,2024-06-14,Present,Stay follow their thus growth part.,2025-10-26T20:48:51
928,1650,2024-09-07,Leave,Usually still around bank happen understand American consumer entire full.,2025-09-23T00:13:57
929,1980,2024-06-04,Leave,To financial sit interest eye.,2024-06-08T06:01:03
930,122,2024-03-25,Absent,Measure particular staff property discover security form reveal lay service.,2024-01-28T10:39:22
931,1970,2024-09-20,Present,All condition enter fear safe art character.,2025-03-26T20:48:24
932,125,2024-09-19,Present,Up director tonight light campaign player how law.,2025-03-09T23:05:33
933,296,2025-07-30,Absent,Organization charge bit police popular probably.,2025-05-24T02:33:36
934,648,2025-10-01,Leave,Coach song discussion board impact student.,2025-10-12T14:12:16
935,1583,2025-06-24,Leave,Serious brother finally sport American pressure.,2024-04-14T19:23:44
936,1082,2025-07-07,Leave,Age situation notice international figure.,2024-01-30T17:03:54
937,1553,2024-09-07,Absent,Without draw red others page worker.,2024-04-05T20:27:18
938,559,2024-08-08,Present,College help look various peace enjoy happy billion thought yourself southern.,2025-09-20T05:27:53
939,1289,2024-02-24,Absent,Stand seven two information Congress concern reach south.,2025-07-16T19:50:07
940,1342,2025-10-20,Leave,Sound however draw race environmental.,2025-09-09T01:14:23
941,491,2025-10-23,Leave,Change friend table her even.,2024-05-10T13:55:45
942,1235,2024-11-26,Absent,Interest first window lead church.,2024-12-12T23:36:01
943,1255,2024-04-12,Absent,Meeting provide identify cultural bill.,2023-11-22T14:13:03
944,1236,2024-09-04,Present,Goal may already catch drop president guy check foreign for.,2025-01-04T00:07:36
