id,name,payload,created_at
407,Forecast 407,"{""forecast_id"": ""FCAST-407"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [11611.21, 21119.75, 1504.4, 7290.82, 43273.12, 39260.91]}], ""meta"": {""created_by"": ""Gary Lewis"", ""notes"": ""Century themselves meet try.""}}",2025-07-02T16:22:51
408,Forecast 408,"{""forecast_id"": ""FCAST-408"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [46841.37, 22777.07, 25601.56, 23695.82, 35159.42, 20020.73]}], ""meta"": {""created_by"": ""Jennifer Watkins"", ""notes"": ""Team personal forward hear moment cell.""}}",2024-01-19T13:18:14
409,Forecast 409,"{""forecast_id"": ""FCAST-409"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [46324.04, 33031.41, 3387.03, 29697.39, 35212.61, 25063.85]}], ""meta"": {""created_by"": ""Carl Thomas"", ""notes"": ""Level color require and provide voice.""}}",2023-12-29T11:14:50
410,Forecast 410,"{""forecast_id"": ""FCAST-410"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [45210.83, 15376.08, 8974.56, 15224.05, 17239.36, 6374.05]}], ""meta"": {""created_by"": ""Sonya Wilson"", ""notes"": ""Scientist second check speech drop impact daughter official.""}}",2023-11-04T21:09:09
411,Forecast 411,"{""forecast_id"": ""FCAST-411"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [8585.01, 42031.35, 10757.03, 24826.13, 1278.93, 39011.27]}], ""meta"": {""created_by"": ""John Jones"", ""notes"": ""School center factor fear economic.""}}",2024-07-16T02:53:06
412,Forecast 412,"{""forecast_id"": ""FCAST-412"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [40533.33, 45365.09, 38850.67, 3149.86, 9951.21, 17663.45]}], ""meta"": {""created_by"": ""David Abbott"", ""notes"": ""Power course century she hope decade maybe military.""}}",2023-11-03T16:52:47
413,Forecast 413,"{""forecast_id"": ""FCAST-413"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [34468.62, 42431.38, 12207.89, 22788.65, 35338.22, 45671.1]}], ""meta"": {""created_by"": ""Robert Davidson"", ""notes"": ""Between wear decision civil treat enter.""}}",2024-11-02T07:24:45
414,Forecast 414,"{""forecast_id"": ""FCAST-414"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [5975.35, 7821.06, 37277.46, 47386.95, 28575.77, 22466.77]}], ""meta"": {""created_by"": ""Amanda Knox"", ""notes"": ""Control voice before may American they note.""}}",2025-02-20T15:15:06
415,Forecast 415,"{""forecast_id"": ""FCAST-415"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [18967.11, 35247.14, 2006.34, 26733.59, 34996.79, 32106.77]}], ""meta"": {""created_by"": ""Mark Nelson"", ""notes"": ""Test manage whom side later.""}}",2023-11-13T02:57:16
416,Forecast 416,"{""forecast_id"": ""FCAST-416"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [6210.08, 24209.24, 14666.21, 28306.8, 21690.51, 4193.59]}], ""meta"": {""created_by"": ""Mark Hull"", ""notes"": ""Investment within soldier three.""}}",2023-11-23T06:39:24
417,Forecast 417,"{""forecast_id"": ""FCAST-417"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [13876.0, 47484.44, 18524.49, 20665.02, 46044.45, 45424.2]}], ""meta"": {""created_by"": ""Lindsey Hebert"", ""notes"": ""Opportunity total next when.""}}",2023-12-06T06:00:14
418,Forecast 418,"{""forecast_id"": ""FCAST-418"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [43901.12, 6929.53, 8937.77, 28950.61, 33567.41, 22859.0]}], ""meta"": {""created_by"": ""Brenda Palmer"", ""notes"": ""Already walk foreign myself.""}}",2024-09-04T19:17:04
419,Forecast 419,"{""forecast_id"": ""FCAST-419"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [49829.5, 19292.53, 13887.33, 4274.13, 39709.91, 10090.0]}], ""meta"": {""created_by"": ""Kathryn Velasquez"", ""notes"": ""Set player enter control authority coach.""}}",2024-01-23T06:18:51
420,Forecast 420,"{""forecast_id"": ""FCAST-420"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [21249.53, 28423.66, 12380.17, 8221.97, 7527.53, 35372.22]}], ""meta"": {""created_by"": ""Joseph Schmidt"", ""notes"": ""Bank concern line result about law staff.""}}",2024-06-12T20:31:03
421,Forecast 421,"{""forecast_id"": ""FCAST-421"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [1548.49, 3939.71, 39616.27, 6524.88, 33629.65, 29693.07]}], ""meta"": {""created_by"": ""Shannon Kim"", ""notes"": ""Each everybody detail it surface security.""}}",2024-05-18T07:22:35
422,Forecast 422,"{""forecast_id"": ""FCAST-422"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [1434.02, 44138.85, 7716.03, 46115.85, 43168.7, 40260.04]}], ""meta"": {""created_by"": ""Paul Morales"", ""notes"": ""Adult easy allow woman lay high particularly.""}}",2023-12-07T06:09:08
423,Forecast 423,"{""forecast_id"": ""FCAST-423"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [10244.68, 24263.22, 24457.98, 5853.3, 20005.02, 32036.43]}], ""meta"": {""created_by"": ""Justin Jackson"", ""notes"": ""Day strong not health little.""}}",2025-05-03T16:59:07
424,Forecast 424,"{""forecast_id"": ""FCAST-424"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [27528.74, 40389.63, 8159.51, 7220.82, 25983.53, 43198.09]}], ""meta"": {""created_by"": ""Alicia Brown"", ""notes"": ""Baby company read carry their.""}}",2024-11-26T16:42:25
425,Forecast 425,"{""forecast_id"": ""FCAST-425"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [4331.71, 26155.84, 49380.72, 28741.71, 13106.32, 37917.27]}], ""meta"": {""created_by"": ""Julian Strickland"", ""notes"": ""Relationship go chance change everybody.""}}",2025-07-01T09:27:16
426,Forecast 426,"{""forecast_id"": ""FCAST-426"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [42148.78, 18724.4, 12041.76, 13860.95, 3923.98, 22161.68]}], ""meta"": {""created_by"": ""Cheryl Chen"", ""notes"": ""Remember just Republican firm forget artist structure.""}}",2025-09-16T07:10:01
427,Forecast 427,"{""forecast_id"": ""FCAST-427"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [43662.77, 39250.97, 2355.6, 33911.14, 46608.22, 20148.04]}], ""meta"": {""created_by"": ""Kelly Tate"", ""notes"": ""Fine like rich chance former.""}}",2024-06-06T13:28:21
428,Forecast 428,"{""forecast_id"": ""FCAST-428"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [30715.39, 43479.84, 37681.82, 7238.99, 31129.89, 39732.91]}], ""meta"": {""created_by"": ""Steven Mccarthy"", ""notes"": ""Summer card tax identify ball.""}}",2024-01-05T14:53:50
429,Forecast 429,"{""forecast_id"": ""FCAST-429"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [44548.46, 32656.01, 38016.08, 8706.97, 30349.96, 15093.76]}], ""meta"": {""created_by"": ""Laura Stevens"", ""notes"": ""Realize majority sense knowledge very bag consumer focus.""}}",2024-09-10T07:45:31
430,Forecast 430,"{""forecast_id"": ""FCAST-430"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [38881.86, 22204.33, 2514.79, 4250.36, 5157.29, 44690.87]}], ""meta"": {""created_by"": ""Dennis Pham"", ""notes"": ""Six audience organization the data sister those.""}}",2025-07-19T06:23:28
431,Forecast 431,"{""forecast_id"": ""FCAST-431"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [8132.63, 32428.61, 19106.54, 20270.1, 23760.85, 40533.76]}], ""meta"": {""created_by"": ""Matthew Henry"", ""notes"": ""Analysis character brother.""}}",2024-03-04T23:49:16
432,Forecast 432,"{""forecast_id"": ""FCAST-432"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [45938.43, 15871.35, 27229.26, 17027.3, 16098.95, 47476.3]}], ""meta"": {""created_by"": ""Robert Adkins"", ""notes"": ""Hot cost international dark dinner go result defense.""}}",2024-12-11T07:30:36
433,Forecast 433,"{""forecast_id"": ""FCAST-433"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [26060.56, 19918.6, 43686.79, 34734.13, 35067.23, 46249.25]}], ""meta"": {""created_by"": ""Karina Griffin"", ""notes"": ""Pretty class debate concern go.""}}",2025-03-26T20:55:38
434,Forecast 434,"{""forecast_id"": ""FCAST-434"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [30655.04, 33389.43, 29125.42, 23997.08, 5458.4, 24994.1]}], ""meta"": {""created_by"": ""Kimberly Patterson"", ""notes"": ""Idea last full.""}}",2024-04-20T19:03:00
435,Forecast 435,"{""forecast_id"": ""FCAST-435"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [17778.09, 26332.88, 31936.93, 13328.05, 14142.37, 14291.31]}], ""meta"": {""created_by"": ""Michael Monroe"", ""notes"": ""Daughter capital after late west course heavy.""}}",2024-03-26T17:35:27
436,Forecast 436,"{""forecast_id"": ""FCAST-436"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [15158.4, 26162.38, 16339.53, 45384.73, 45453.66, 28734.73]}], ""meta"": {""created_by"": ""Rebecca Kirby"", ""notes"": ""Others often treat traditional guy traditional political.""}}",2023-12-04T07:41:32
437,Forecast 437,"{""forecast_id"": ""FCAST-437"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [18077.15, 16011.03, 41461.03, 26365.92, 21165.42, 13931.6]}], ""meta"": {""created_by"": ""Pamela Martin"", ""notes"": ""How TV east.""}}",2023-12-19T18:18:16
438,Forecast 438,"{""forecast_id"": ""FCAST-438"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [21768.56, 33296.45, 38647.39, 44636.97, 7824.61, 38725.54]}], ""meta"": {""created_by"": ""Timothy Bryant"", ""notes"": ""Agreement career smile value.""}}",2025-07-23T14:58:37
439,Forecast 439,"{""forecast_id"": ""FCAST-439"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [15455.75, 34668.07, 18712.86, 27596.02, 16735.98, 40103.5]}], ""meta"": {""created_by"": ""Dr. John Higgins"", ""notes"": ""So require husband share.""}}",2024-03-20T07:29:34
440,Forecast 440,"{""forecast_id"": ""FCAST-440"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [29505.7, 9497.36, 36505.04, 43931.14, 32291.17, 11080.96]}], ""meta"": {""created_by"": ""Richard Patel"", ""notes"": ""Tonight think hand.""}}",2025-02-24T02:06:49
441,Forecast 441,"{""forecast_id"": ""FCAST-441"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [39707.31, 41689.07, 9970.81, 32726.39, 25350.83, 13036.06]}], ""meta"": {""created_by"": ""Jillian Baker"", ""notes"": ""But collection safe stop.""}}",2025-10-03T04:34:18
442,Forecast 442,"{""forecast_id"": ""FCAST-442"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [24732.82, 14266.28, 28841.28, 27333.02, 8170.66, 30693.2]}], ""meta"": {""created_by"": ""Jessica Hughes"", ""notes"": ""Around realize network economy easy charge.""}}",2024-05-29T09:21:51
443,Forecast 443,"{""forecast_id"": ""FCAST-443"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [13374.25, 48359.17, 40842.61, 49209.51, 1160.09, 10257.48]}], ""meta"": {""created_by"": ""Monica Livingston"", ""notes"": ""Land task space size month lawyer.""}}",2025-06-04T03:22:53
444,Forecast 444,"{""forecast_id"": ""FCAST-444"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [46771.98, 46462.48, 23283.27, 49551.83, 29595.6, 14577.49]}], ""meta"": {""created_by"": ""Michael Ramirez"", ""notes"": ""Part ability good tell since technology.""}}",2024-06-27T04:05:55
445,Forecast 445,"{""forecast_id"": ""FCAST-445"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [28805.23, 10760.31, 3498.66, 21957.66, 49103.14, 30168.32]}], ""meta"": {""created_by"": ""Andrew Ball"", ""notes"": ""Dream teach what fire top.""}}",2024-09-24T17:52:47
446,Forecast 446,"{""forecast_id"": ""FCAST-446"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [24342.04, 19957.35, 6852.79, 9874.13, 18705.41, 40263.69]}], ""meta"": {""created_by"": ""Rose Hampton"", ""notes"": ""International raise task government.""}}",2024-09-18T15:25:30
447,Forecast 447,"{""forecast_id"": ""FCAST-447"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [3670.61, 42511.56, 14590.45, 27876.04, 14152.3, 39409.66]}], ""meta"": {""created_by"": ""Richard Medina"", ""notes"": ""Surface speak produce form probably meeting above.""}}",2024-07-10T09:22:16
448,Forecast 448,"{""forecast_id"": ""FCAST-448"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [46361.64, 34649.49, 11039.74, 44674.27, 28761.8, 1482.95]}], ""meta"": {""created_by"": ""Robert Velasquez"", ""notes"": ""Act goal open.""}}",2025-05-29T13:44:25
449,Forecast 449,"{""forecast_id"": ""FCAST-449"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [17542.69, 31593.64, 14581.52, 22060.33, 12293.93, 31297.28]}], ""meta"": {""created_by"": ""Christina Miller"", ""notes"": ""House ask protect explain environment candidate accept imagine.""}}",2025-01-11T07:24:43
450,Forecast 450,"{""forecast_id"": ""FCAST-450"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [28960.24, 14070.05, 28078.17, 42197.63, 8433.44, 28131.8]}], ""meta"": {""created_by"": ""Shawn Mitchell"", ""notes"": ""Or meeting top small especially too site.""}}",2024-05-19T20:48:00
451,Forecast 451,"{""forecast_id"": ""FCAST-451"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [16519.17, 11773.74, 40479.81, 41430.85, 10953.92, 31198.54]}], ""meta"": {""created_by"": ""Heather Ross"", ""notes"": ""Prove some election white student entire question.""}}",2025-10-26T21:18:06
452,Forecast 452,"{""forecast_id"": ""FCAST-452"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [47769.19, 5467.71, 37282.35, 48954.95, 14216.73, 24826.6]}], ""meta"": {""created_by"": ""Maria Pham"", ""notes"": ""Character natural generation seek require provide professor time.""}}",2024-10-06T01:58:51
453,Forecast 453,"{""forecast_id"": ""FCAST-453"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [5688.5, 42423.73, 11827.7, 23515.82, 9116.49, 9503.61]}], ""meta"": {""created_by"": ""Gregg Perez"", ""notes"": ""Determine whatever history support provide.""}}",2025-01-04T02:28:39
454,Forecast 454,"{""forecast_id"": ""FCAST-454"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [11796.74, 6261.96, 12699.77, 16116.22, 29402.24, 30386.1]}], ""meta"": {""created_by"": ""Kerri Camacho"", ""notes"": ""Rate keep of.""}}",2023-11-18T00:55:03
455,Forecast 455,"{""forecast_id"": ""FCAST-455"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [19948.46, 11456.0, 5917.96, 5017.86, 35908.83, 22683.85]}], ""meta"": {""created_by"": ""Stacie Brandt"", ""notes"": ""Theory few market example radio health stop.""}}",2025-10-27T01:32:50
456,Forecast 456,"{""forecast_id"": ""FCAST-456"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [37219.06, 19839.3, 31137.59, 19627.97, 27521.97, 14314.44]}], ""meta"": {""created_by"": ""James Martin"", ""notes"": ""Common put senior reality tough tough.""}}",2024-07-28T04:01:34
457,Forecast 457,"{""forecast_id"": ""FCAST-457"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [44208.51, 25084.47, 39689.8, 26672.83, 16781.92, 25452.58]}], ""meta"": {""created_by"": ""Robert Thompson"", ""notes"": ""May still foot.""}}",2025-04-17T17:09:54
458,Forecast 458,"{""forecast_id"": ""FCAST-458"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [31166.25, 42072.73, 30721.14, 19275.09, 35469.36, 30446.72]}], ""meta"": {""created_by"": ""James Moore"", ""notes"": ""American method six voice military.""}}",2025-10-25T18:57:47
459,Forecast 459,"{""forecast_id"": ""FCAST-459"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [35247.51, 19505.55, 39615.43, 11149.41, 16396.38, 20850.01]}], ""meta"": {""created_by"": ""Caitlyn Williams"", ""notes"": ""Country customer seem fund.""}}",2025-04-17T16:54:04
460,Forecast 460,"{""forecast_id"": ""FCAST-460"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [13189.52, 15243.26, 12313.88, 30421.35, 24015.94, 2189.52]}], ""meta"": {""created_by"": ""Carl Robinson"", ""notes"": ""Serve often happen decade fill beautiful.""}}",2024-10-26T01:42:44
461,Forecast 461,"{""forecast_id"": ""FCAST-461"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [46828.01, 12959.57, 35181.46, 23160.04, 40204.93, 20054.62]}], ""meta"": {""created_by"": ""John Wong"", ""notes"": ""Also despite they report consider.""}}",2024-02-20T21:17:36
462,Forecast 462,"{""forecast_id"": ""FCAST-462"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [17914.02, 19667.58, 25056.92, 36484.75, 45550.21, 5383.58]}], ""meta"": {""created_by"": ""Brandon Kim"", ""notes"": ""Care whom hope.""}}",2024-04-19T23:44:35
463,Forecast 463,"{""forecast_id"": ""FCAST-463"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [13491.36, 12199.28, 18963.14, 49857.85, 24448.01, 9258.54]}], ""meta"": {""created_by"": ""Angel Rojas"", ""notes"": ""Message war interest try lot.""}}",2024-11-05T07:40:42
464,Forecast 464,"{""forecast_id"": ""FCAST-464"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [42828.7, 32605.44, 30356.16, 40696.97, 42449.22, 48978.91]}], ""meta"": {""created_by"": ""Pamela Alexander"", ""notes"": ""Anyone beat analysis forget both think commercial.""}}",2025-05-14T15:45:07
465,Forecast 465,"{""forecast_id"": ""FCAST-465"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [18864.02, 38274.8, 5408.65, 45876.65, 5526.46, 35070.33]}], ""meta"": {""created_by"": ""Ralph Harris"", ""notes"": ""Simple century within PM president wind.""}}",2025-09-02T06:18:39
