id,order_id,customer_id,date,amount,status,created_at
1678,SO-20251678,881,2023-08-22,35081.82,Completed,2025-07-25T06:31:02
1679,SO-20251679,237,2023-02-05,21925.75,Cancelled,2025-10-15T14:19:16
1680,SO-20251680,721,2022-09-11,9722.60,Shipped,2021-11-20T23:04:42
1681,SO-20251681,1881,2025-10-20,2943.23,Completed,2025-01-08T19:02:03
1682,SO-20251682,189,2023-03-28,29451.44,Completed,2022-12-12T06:08:17
1683,SO-20251683,846,2024-02-05,37386.41,Pending,2022-02-22T01:43:15
1684,SO-20251684,1643,2025-01-26,794.18,Completed,2021-09-02T13:18:03
1685,SO-20251685,1665,2023-01-08,2891.34,Pending,2021-11-13T09:16:14
1686,SO-20251686,260,2025-01-03,21955.87,Cancelled,2022-04-26T14:33:53
1687,SO-20251687,90,2022-01-29,15740.59,Completed,2022-02-10T03:15:21
1688,SO-20251688,599,2025-06-30,6529.33,Shipped,2022-11-24T07:38:05
1689,SO-20251689,981,2020-12-31,32896.26,Pending,2023-05-28T01:05:58
1690,SO-20251690,157,2025-03-17,12547.43,Completed,2024-05-29T19:46:44
1691,SO-20251691,1014,2024-09-28,35277.50,Cancelled,2025-05-05T06:03:55
1692,SO-20251692,1839,2022-01-24,45759.29,Completed,2025-04-17T12:58:58
1693,SO-20251693,909,2025-02-08,35671.04,Cancelled,2023-09-09T01:29:26
1694,SO-20251694,1598,2022-08-11,27592.72,Completed,2024-12-15T05:59:02
1695,SO-20251695,1079,2025-07-21,44654.27,Cancelled,2022-12-12T19:48:54
1696,SO-20251696,1430,2025-05-01,27093.89,Pending,2021-09-28T16:44:37
1697,SO-20251697,111,2023-05-16,17364.44,Shipped,2025-10-15T09:28:10
1698,SO-20251698,1445,2024-03-29,47530.64,Shipped,2022-05-02T18:10:18
1699,SO-20251699,573,2022-11-12,3968.38,Completed,2023-05-08T08:52:05
1700,SO-20251700,1724,2020-11-30,48798.12,Completed,2022-03-07T15:33:54
1701,SO-20251701,625,2021-06-23,37108.34,Completed,2024-01-25T19:46:49
1702,SO-20251702,252,2023-01-07,18650.88,Completed,2024-05-23T09:39:49
1703,SO-20251703,74,2024-06-11,48896.59,Shipped,2024-09-03T01:18:14
1704,SO-20251704,1332,2021-09-12,38221.39,Pending,2022-12-17T21:42:15
1705,SO-20251705,44,2023-03-09,24970.43,Pending,2022-02-10T23:05:13
1706,SO-20251706,554,2025-05-12,13934.47,Shipped,2024-05-18T18:16:36
1707,SO-20251707,616,2021-11-27,41367.58,Pending,2023-05-29T02:52:07
1708,SO-20251708,123,2025-05-12,13990.67,Shipped,2021-12-18T02:15:37
1709,SO-20251709,1015,2022-05-16,991.48,Shipped,2022-05-27T05:18:12
1710,SO-20251710,788,2025-08-31,22228.79,Completed,2023-01-08T23:55:47
1711,SO-20251711,422,2022-10-05,18997.38,Shipped,2021-12-17T00:47:48
1712,SO-20251712,1091,2022-03-20,2660.37,Cancelled,2024-10-05T23:46:50
1713,SO-20251713,65,2021-10-05,27100.38,Cancelled,2021-07-01T10:15:23
1714,SO-20251714,1920,2023-07-19,1348.31,Cancelled,2021-12-06T21:18:57
1715,SO-20251715,1890,2022-08-07,41416.47,Cancelled,2023-10-16T08:12:00
1716,SO-20251716,1660,2025-01-02,37678.25,Completed,2025-04-02T12:36:54
1717,SO-20251717,1551,2021-06-08,1415.89,Shipped,2023-04-06T00:35:37
1718,SO-20251718,1774,2025-07-14,21406.08,Pending,2021-10-20T07:06:41
1719,SO-20251719,1654,2025-07-01,5505.05,Shipped,2021-05-11T10:15:22
1720,SO-20251720,1951,2022-05-13,36078.79,Cancelled,2021-02-25T11:55:46
1721,SO-20251721,1759,2023-12-19,49545.01,Shipped,2023-03-26T19:29:55
1722,SO-20251722,869,2020-12-09,28651.50,Cancelled,2023-09-10T16:28:05
1723,SO-20251723,333,2025-03-20,48017.24,Shipped,2021-12-12T09:22:13
1724,SO-20251724,1528,2025-01-17,49631.02,Completed,2021-05-28T08:56:36
1725,SO-20251725,271,2023-03-23,45390.24,Cancelled,2020-12-14T03:47:35
1726,SO-20251726,1638,2023-01-21,34145.81,Cancelled,2021-10-21T11:41:26
1727,SO-20251727,176,2025-07-20,49940.36,Cancelled,2024-05-11T16:50:45
1728,SO-20251728,692,2025-10-28,28575.58,Pending,2021-04-30T18:48:17
1729,SO-20251729,1261,2023-10-18,13749.78,Cancelled,2024-04-11T00:35:49
1730,SO-20251730,1351,2022-11-13,12563.14,Pending,2025-02-07T22:42:51
1731,SO-20251731,255,2020-12-21,15379.41,Cancelled,2023-05-12T06:44:01
1732,SO-20251732,1713,2021-02-05,13262.65,Completed,2020-12-27T20:57:17
1733,SO-20251733,909,2023-06-07,23163.08,Shipped,2023-12-07T05:36:55
1734,SO-20251734,19,2023-12-10,23348.65,Cancelled,2022-05-19T11:49:53
1735,SO-20251735,984,2024-01-08,31905.27,Completed,2022-02-08T14:58:20
1736,SO-20251736,837,2024-04-26,2976.31,Pending,2023-07-03T07:14:11
1737,SO-20251737,567,2023-03-15,44857.36,Cancelled,2024-02-28T04:09:06
1738,SO-20251738,1953,2021-04-23,3248.97,Completed,2024-04-08T15:33:27
1739,SO-20251739,529,2024-12-31,38310.54,Cancelled,2022-05-10T10:30:27
1740,SO-20251740,532,2024-04-22,43459.32,Completed,2025-02-12T08:01:35
1741,SO-20251741,466,2025-06-29,31535.39,Completed,2025-02-28T12:55:21
1742,SO-20251742,1785,2022-10-21,30916.57,Pending,2022-12-15T21:18:05
1743,SO-20251743,477,2023-05-08,5766.61,Pending,2024-01-08T01:18:27
1744,SO-20251744,378,2025-04-24,34237.85,Shipped,2020-11-30T22:39:10
1745,SO-20251745,1188,2025-09-16,15900.86,Completed,2024-07-09T12:44:59
1746,SO-20251746,125,2024-04-30,47587.60,Cancelled,2022-11-18T22:56:05
1747,SO-20251747,1998,2020-11-01,12909.38,Cancelled,2025-09-21T08:24:52
1748,SO-20251748,1107,2023-07-10,35930.05,Completed,2024-03-31T04:42:37
1749,SO-20251749,717,2024-11-10,5502.72,Shipped,2023-12-01T13:22:57
1750,SO-20251750,232,2023-07-27,25576.22,Completed,2021-04-12T07:18:12
1751,SO-20251751,418,2022-07-18,16323.16,Cancelled,2024-08-08T16:44:54
1752,SO-20251752,1699,2024-03-30,41143.51,Shipped,2023-06-01T06:48:42
1753,SO-20251753,147,2024-12-16,32112.26,Cancelled,2025-03-17T02:05:32
1754,SO-20251754,294,2025-10-09,1283.50,Cancelled,2021-10-21T22:10:32
1755,SO-20251755,687,2022-10-10,48756.19,Cancelled,2022-10-26T08:15:49
1756,SO-20251756,964,2020-12-16,47126.85,Cancelled,2020-11-25T07:35:40
1757,SO-20251757,1274,2024-11-28,1606.31,Cancelled,2023-05-24T16:36:49
1758,SO-20251758,92,2024-07-16,14579.09,Completed,2022-03-21T03:06:15
1759,SO-20251759,1868,2025-03-27,29581.81,Pending,2024-04-05T10:43:53
1760,SO-20251760,1248,2025-09-10,10613.41,Cancelled,2021-09-24T23:34:07
1761,SO-20251761,1047,2021-11-15,35802.61,Cancelled,2021-04-22T16:04:15
1762,SO-20251762,1925,2023-08-27,10782.69,Pending,2020-11-15T20:55:32
1763,SO-20251763,1346,2024-05-17,36326.68,Shipped,2025-05-27T04:08:25
1764,SO-20251764,1562,2022-08-29,49891.15,Pending,2023-12-14T05:15:11
1765,SO-20251765,1957,2025-02-03,3911.71,Completed,2024-11-22T08:46:48
1766,SO-20251766,1158,2025-01-15,25199.62,Shipped,2024-02-10T09:07:15
1767,SO-20251767,1104,2024-03-14,36665.63,Pending,2022-06-26T19:27:36
1768,SO-20251768,1244,2021-09-26,23642.84,Shipped,2024-07-20T04:07:12
1769,SO-20251769,650,2021-06-18,13495.68,Cancelled,2025-07-13T23:17:20
1770,SO-20251770,1866,2024-07-22,12239.25,Completed,2022-12-23T20:22:59
1771,SO-20251771,1637,2021-04-09,38393.79,Cancelled,2024-01-03T09:44:31
1772,SO-20251772,473,2022-12-13,22818.27,Pending,2024-12-31T11:26:45
1773,SO-20251773,1420,2024-06-02,12090.27,Shipped,2024-08-06T21:01:03
1774,SO-20251774,742,2021-02-13,4030.52,Pending,2023-01-02T14:57:00
1775,SO-20251775,1874,2021-07-16,18146.73,Shipped,2023-07-24T18:45:13
1776,SO-20251776,1240,2021-10-22,11555.97,Shipped,2020-12-03T11:26:28
1777,SO-20251777,471,2024-03-23,28488.65,Completed,2021-08-06T22:40:14
1778,SO-20251778,1896,2022-05-04,26903.91,Shipped,2023-09-09T01:59:15
1779,SO-20251779,1381,2022-01-19,29258.53,Completed,2021-05-13T14:45:53
1780,SO-20251780,1241,2024-04-09,13050.93,Cancelled,2021-05-12T19:49:45
1781,SO-20251781,700,2023-06-30,15726.52,Pending,2024-08-28T01:10:04
1782,SO-20251782,837,2022-09-26,21080.08,Completed,2023-02-21T12:19:48
1783,SO-20251783,1180,2021-11-23,24735.30,Completed,2022-05-05T22:14:27
1784,SO-20251784,1843,2021-05-18,9036.79,Shipped,2023-05-02T02:57:47
1785,SO-20251785,32,2025-02-09,8380.21,Shipped,2025-06-10T02:25:52
1786,SO-20251786,540,2023-07-18,38287.20,Shipped,2021-07-31T23:10:24
1787,SO-20251787,1522,2023-02-18,5094.72,Pending,2023-09-22T23:30:04
1788,SO-20251788,1708,2024-12-27,21599.42,Completed,2025-09-05T14:55:17
1789,SO-20251789,150,2023-08-07,6662.27,Shipped,2024-04-04T04:33:48
1790,SO-20251790,1852,2021-03-21,21146.82,Completed,2023-10-09T23:12:36
1791,SO-20251791,824,2024-05-30,34861.59,Completed,2021-02-11T22:24:56
1792,SO-20251792,1459,2024-11-29,14704.92,Cancelled,2022-11-23T00:06:59
1793,SO-20251793,1838,2024-10-21,41244.54,Cancelled,2024-07-29T09:09:09
1794,SO-20251794,1212,2021-07-19,30457.43,Pending,2021-11-09T11:56:09
1795,SO-20251795,1480,2025-02-22,2309.62,Cancelled,2025-06-05T03:45:46
1796,SO-20251796,1946,2022-05-15,22472.32,Shipped,2022-12-25T11:54:18
1797,SO-20251797,1292,2022-03-20,22515.20,Shipped,2021-01-28T12:06:46
1798,SO-20251798,593,2023-07-18,37895.12,Completed,2021-11-17T16:27:41
1799,SO-20251799,1503,2022-05-14,9213.37,Pending,2024-01-09T11:46:00
1800,SO-20251800,312,2022-11-02,44785.18,Cancelled,2022-03-21T15:40:07
1801,SO-20251801,1381,2022-01-02,32487.77,Shipped,2020-11-29T12:06:14
1802,SO-20251802,657,2024-03-30,21957.42,Cancelled,2021-10-20T04:06:06
1803,SO-20251803,1935,2025-09-29,38661.67,Completed,2022-12-26T04:53:53
1804,SO-20251804,609,2021-09-27,24690.01,Pending,2024-08-22T03:13:55
1805,SO-20251805,1156,2022-10-22,25908.00,Shipped,2024-11-20T12:45:41
1806,SO-20251806,585,2021-09-21,16173.86,Cancelled,2023-04-11T09:19:42
1807,SO-20251807,1551,2023-01-04,8961.87,Completed,2022-05-31T01:31:41
1808,SO-20251808,86,2021-10-20,40708.66,Completed,2023-04-18T07:26:23
1809,SO-20251809,882,2021-01-09,25980.79,Cancelled,2022-03-03T08:05:50
1810,SO-20251810,204,2021-03-10,17399.91,Completed,2022-04-13T16:18:54
1811,SO-20251811,243,2021-05-18,14427.77,Shipped,2021-05-03T05:27:38
1812,SO-20251812,899,2021-12-08,11220.49,Completed,2025-02-06T21:50:51
1813,SO-20251813,591,2022-12-06,46963.28,Cancelled,2023-01-18T14:13:22
1814,SO-20251814,1242,2025-03-13,37685.77,Completed,2024-06-01T05:06:47
1815,SO-20251815,1365,2022-06-08,13967.50,Pending,2024-01-03T03:51:34
1816,SO-20251816,424,2023-07-15,27630.56,Completed,2024-08-05T11:20:57
1817,SO-20251817,57,2025-01-10,29939.66,Pending,2023-07-06T14:23:46
1818,SO-20251818,1966,2023-01-17,44537.69,Completed,2022-06-10T09:37:15
1819,SO-20251819,14,2024-09-10,24443.88,Pending,2022-05-13T22:46:15
1820,SO-20251820,757,2023-07-18,10196.89,Shipped,2023-04-19T15:24:08
1821,SO-20251821,1500,2021-05-19,22268.99,Completed,2022-03-31T08:47:45
1822,SO-20251822,1702,2023-08-02,22719.78,Pending,2022-05-01T19:58:52
1823,SO-20251823,1467,2021-08-29,35330.79,Pending,2021-07-10T02:13:42
1824,SO-20251824,911,2021-11-06,44449.54,Shipped,2024-03-15T16:46:34
1825,SO-20251825,539,2025-10-16,4388.85,Completed,2024-07-31T12:29:34
1826,SO-20251826,571,2022-06-14,36595.11,Pending,2024-03-15T08:22:56
1827,SO-20251827,1984,2024-03-29,17718.37,Pending,2023-12-27T21:38:54
1828,SO-20251828,1525,2023-02-24,39676.35,Pending,2020-11-13T08:32:48
1829,SO-20251829,670,2025-04-20,7878.52,Cancelled,2021-02-14T01:14:02
1830,SO-20251830,566,2021-03-14,22700.53,Pending,2023-03-17T11:58:33
1831,SO-20251831,1448,2022-07-06,34412.48,Pending,2025-03-11T16:27:51
1832,SO-20251832,888,2024-03-11,5066.92,Cancelled,2023-08-25T14:07:37
1833,SO-20251833,390,2022-05-24,42079.48,Pending,2024-04-21T03:57:27
1834,SO-20251834,1944,2025-04-12,31743.13,Pending,2023-04-09T15:20:55
1835,SO-20251835,504,2021-07-22,6886.89,Shipped,2025-07-11T01:36:11
1836,SO-20251836,1787,2024-06-28,47160.96,Completed,2021-01-26T13:50:15
1837,SO-20251837,544,2023-07-13,23532.26,Shipped,2022-07-20T23:08:12
1838,SO-20251838,1667,2021-03-04,9395.89,Shipped,2021-03-23T05:22:55
1839,SO-20251839,579,2020-11-06,6633.01,Pending,2023-11-27T07:25:17
1840,SO-20251840,1948,2025-08-14,25839.50,Completed,2023-03-12T09:01:34
1841,SO-20251841,7,2025-04-17,21744.22,Shipped,2021-08-16T13:36:09
1842,SO-20251842,1143,2022-11-29,30580.30,Completed,2024-05-05T21:25:37
1843,SO-20251843,80,2023-10-10,20937.06,Cancelled,2024-05-24T10:41:49
1844,SO-20251844,1257,2023-07-13,19045.50,Completed,2024-05-11T19:10:07
1845,SO-20251845,1307,2023-10-04,17467.75,Completed,2024-04-27T23:00:55
1846,SO-20251846,1798,2024-03-16,15040.02,Completed,2024-03-15T14:22:31
1847,SO-20251847,1793,2022-11-14,14641.19,Shipped,2022-07-11T08:00:10
1848,SO-20251848,1004,2021-03-21,39847.47,Shipped,2025-07-16T15:29:58
1849,SO-20251849,1225,2020-11-30,17888.54,Shipped,2022-03-26T10:35:21
1850,SO-20251850,606,2023-08-28,4871.83,Pending,2023-01-04T14:18:00
1851,SO-20251851,1973,2022-08-29,44050.71,Cancelled,2024-10-27T20:34:26
1852,SO-20251852,860,2022-08-08,48469.64,Cancelled,2021-09-15T03:02:14
1853,SO-20251853,507,2024-02-29,33137.79,Pending,2024-08-27T06:17:47
1854,SO-20251854,361,2024-05-27,23263.56,Cancelled,2025-02-06T13:12:55
1855,SO-20251855,1353,2024-10-05,5721.14,Shipped,2023-07-05T00:32:00
1856,SO-20251856,1444,2021-11-24,6446.49,Shipped,2023-06-23T07:15:41
1857,SO-20251857,1721,2024-03-20,40245.83,Shipped,2023-01-26T14:43:53
1858,SO-20251858,1231,2024-03-14,20629.55,Completed,2021-01-12T17:51:29
1859,SO-20251859,60,2024-03-11,14581.97,Completed,2022-06-01T05:46:01
1860,SO-20251860,1823,2023-07-08,42556.87,Shipped,2021-06-11T19:43:59
1861,SO-20251861,125,2021-02-06,28134.75,Cancelled,2023-02-14T23:19:29
1862,SO-20251862,536,2025-06-26,33765.70,Shipped,2022-04-29T16:27:30
1863,SO-20251863,802,2025-02-14,40461.08,Shipped,2021-04-16T09:14:17
1864,SO-20251864,817,2021-06-19,13071.93,Pending,2024-09-19T17:44:21
1865,SO-20251865,550,2023-04-10,24300.99,Completed,2023-10-18T12:38:20
1866,SO-20251866,696,2023-06-04,31831.50,Pending,2024-07-08T18:20:42
1867,SO-20251867,632,2024-03-29,22409.44,Completed,2024-04-08T01:35:26
1868,SO-20251868,1173,2022-05-08,43787.32,Completed,2024-06-14T02:28:20
1869,SO-20251869,1597,2023-05-01,31283.06,Cancelled,2025-05-26T12:28:06
1870,SO-20251870,265,2025-09-11,30267.81,Pending,2024-12-01T13:27:17
1871,SO-20251871,1947,2022-07-13,36125.32,Shipped,2020-11-19T06:38:35
1872,SO-20251872,185,2021-09-22,39032.65,Cancelled,2022-05-30T13:29:34
1873,SO-20251873,1869,2022-08-09,17667.40,Pending,2021-05-19T02:42:05
1874,SO-20251874,1342,2025-08-29,2508.30,Completed,2023-12-06T15:09:22
1875,SO-20251875,742,2024-03-12,26796.86,Completed,2024-02-21T01:45:22
1876,SO-20251876,1717,2022-03-17,26808.16,Completed,2024-03-21T19:29:30
1877,SO-20251877,595,2025-09-12,40074.21,Cancelled,2024-11-18T06:09:55
1878,SO-20251878,679,2023-10-01,20699.09,Completed,2023-11-20T16:01:13
1879,SO-20251879,1926,2022-08-03,731.36,Pending,2024-02-27T11:32:25
1880,SO-20251880,1547,2021-01-03,47020.74,Pending,2024-04-28T00:18:43
1881,SO-20251881,1028,2023-03-22,19926.97,Shipped,2025-09-16T16:53:53
1882,SO-20251882,87,2024-03-06,7889.43,Cancelled,2022-01-06T00:56:33
1883,SO-20251883,50,2021-11-07,11538.76,Completed,2025-08-24T11:09:53
1884,SO-20251884,70,2024-12-09,13659.29,Pending,2024-06-30T17:30:53
1885,SO-20251885,1666,2023-10-17,39213.48,Shipped,2025-02-15T22:02:54
1886,SO-20251886,269,2025-04-22,40923.88,Cancelled,2024-03-26T22:19:41
1887,SO-20251887,1766,2021-01-22,4291.59,Pending,2025-07-01T17:16:44
1888,SO-20251888,1034,2021-10-18,36119.54,Shipped,2022-04-10T02:48:59
1889,SO-20251889,42,2023-10-28,786.35,Completed,2021-11-13T09:51:00
1890,SO-20251890,196,2021-07-15,36806.88,Shipped,2022-09-12T00:05:37
1891,SO-20251891,398,2022-10-10,41582.01,Cancelled,2025-04-06T11:07:36
1892,SO-20251892,1608,2025-10-28,16220.15,Pending,2025-01-31T22:28:33
1893,SO-20251893,619,2024-11-20,13738.78,Completed,2022-04-24T02:28:20
1894,SO-20251894,205,2025-01-17,13250.28,Shipped,2021-04-07T20:02:37
1895,SO-20251895,772,2025-09-19,14597.37,Pending,2023-02-05T00:14:50
1896,SO-20251896,456,2021-05-30,48345.97,Cancelled,2024-01-26T23:04:33
1897,SO-20251897,990,2025-07-20,14256.93,Completed,2023-06-18T06:20:54
1898,SO-20251898,784,2021-05-12,909.77,Shipped,2024-03-22T19:57:25
1899,SO-20251899,1491,2021-06-08,19712.58,Cancelled,2023-12-09T06:01:34
1900,SO-20251900,1563,2024-12-11,27351.74,Pending,2022-06-18T18:09:48
1901,SO-20251901,927,2024-06-10,11241.84,Pending,2022-11-11T03:54:32
1902,SO-20251902,814,2023-11-21,38571.73,Shipped,2024-05-08T05:21:44
1903,SO-20251903,758,2021-07-03,23866.48,Pending,2021-03-10T16:30:02
1904,SO-20251904,1317,2024-07-01,15564.96,Completed,2022-01-21T09:57:31
1905,SO-20251905,1659,2025-06-07,31514.20,Pending,2022-06-13T19:52:08
1906,SO-20251906,196,2024-02-14,28066.23,Completed,2020-12-15T06:43:59
1907,SO-20251907,1772,2021-02-14,47107.56,Completed,2024-03-10T17:19:50
1908,SO-20251908,172,2023-07-15,7109.46,Shipped,2021-10-17T07:17:45
1909,SO-20251909,1072,2021-10-04,36165.47,Completed,2024-06-23T21:16:12
1910,SO-20251910,121,2025-02-15,38382.05,Cancelled,2020-12-05T21:39:33
1911,SO-20251911,844,2022-09-18,15607.18,Cancelled,2021-08-23T02:32:07
1912,SO-20251912,1709,2023-01-16,7573.07,Cancelled,2021-08-03T18:42:10
1913,SO-20251913,1412,2022-11-03,28287.35,Shipped,2024-10-22T02:46:52
1914,SO-20251914,1785,2023-12-18,328.31,Completed,2025-10-29T02:42:44
1915,SO-20251915,1547,2022-02-01,28142.35,Shipped,2024-06-25T19:26:39
1916,SO-20251916,1118,2021-11-17,25015.78,Completed,2022-02-27T15:58:58
1917,SO-20251917,660,2024-06-16,23095.53,Shipped,2023-01-27T21:17:45
1918,SO-20251918,1054,2021-05-06,27762.62,Pending,2023-01-31T10:50:05
1919,SO-20251919,1887,2021-03-09,5296.94,Pending,2024-07-29T08:30:41
1920,SO-20251920,770,2025-10-15,6407.76,Pending,2025-07-01T07:59:46
1921,SO-20251921,332,2022-04-06,26020.95,Pending,2021-01-19T00:21:35
1922,SO-20251922,341,2024-06-11,9908.51,Pending,2022-06-21T11:51:17
1923,SO-20251923,80,2022-12-06,44280.87,Shipped,2021-08-25T09:20:05
1924,SO-20251924,350,2023-08-18,31326.94,Shipped,2021-05-06T01:41:46
1925,SO-20251925,287,2024-04-29,37462.22,Shipped,2024-12-11T00:56:28
1926,SO-20251926,818,2022-04-14,512.46,Pending,2024-05-23T16:50:46
1927,SO-20251927,892,2023-02-23,49787.43,Cancelled,2022-04-12T06:07:12
1928,SO-20251928,1071,2020-12-07,16153.19,Cancelled,2024-08-24T20:58:53
1929,SO-20251929,1155,2021-07-13,32528.52,Completed,2022-04-29T06:29:20
1930,SO-20251930,595,2021-06-19,26186.40,Completed,2021-09-05T06:43:36
1931,SO-20251931,1645,2022-07-03,30719.29,Cancelled,2025-03-29T10:38:49
1932,SO-20251932,1064,2024-10-04,30245.66,Shipped,2021-11-05T16:45:12
1933,SO-20251933,948,2022-03-12,10570.33,Cancelled,2024-09-01T22:00:10
1934,SO-20251934,1899,2021-01-19,37350.87,Completed,2025-04-13T00:01:35
1935,SO-20251935,337,2022-10-27,26242.70,Shipped,2025-10-16T04:28:42
1936,SO-20251936,21,2024-09-24,15918.52,Completed,2021-10-12T10:28:21
1937,SO-20251937,308,2023-08-30,23551.15,Pending,2022-07-05T23:07:27
1938,SO-20251938,639,2023-05-24,35088.16,Completed,2025-02-08T11:52:30
1939,SO-20251939,1422,2024-09-04,4737.70,Shipped,2021-08-26T14:05:45
1940,SO-20251940,678,2022-07-19,4780.99,Shipped,2023-06-17T17:46:46
1941,SO-20251941,1218,2021-02-20,7864.83,Cancelled,2025-05-15T10:28:26
1942,SO-20251942,1304,2022-06-28,27979.85,Completed,2025-08-31T12:48:29
1943,SO-20251943,707,2024-10-21,31459.65,Completed,2023-11-11T00:41:16
1944,SO-20251944,563,2024-09-19,14245.17,Shipped,2021-07-26T17:23:00
1945,SO-20251945,1197,2022-08-17,36479.69,Cancelled,2023-04-15T04:11:57
1946,SO-20251946,1279,2024-01-07,38361.09,Cancelled,2023-10-15T06:46:20
1947,SO-20251947,1150,2022-01-14,27073.80,Completed,2022-02-19T22:46:40
1948,SO-20251948,159,2023-12-31,29652.32,Pending,2025-01-26T13:21:14
1949,SO-20251949,1497,2024-07-12,10861.25,Completed,2023-08-12T23:25:12
1950,SO-20251950,539,2020-11-17,28204.81,Completed,2021-03-09T17:27:01
1951,SO-20251951,1633,2024-10-14,26139.77,Shipped,2023-03-15T16:45:16
1952,SO-20251952,677,2023-03-14,28804.00,Cancelled,2021-09-01T18:59:51
1953,SO-20251953,1980,2023-04-06,40374.61,Shipped,2022-03-05T18:20:31
1954,SO-20251954,429,2022-05-31,8446.56,Completed,2022-10-09T13:01:32
1955,SO-20251955,444,2023-03-19,4612.35,Completed,2024-10-07T00:43:46
1956,SO-20251956,294,2021-07-22,8282.68,Pending,2025-10-17T02:24:13
1957,SO-20251957,663,2021-04-22,3935.48,Pending,2023-09-29T12:04:42
1958,SO-20251958,281,2024-10-07,25609.68,Shipped,2022-12-28T18:04:26
1959,SO-20251959,872,2021-11-09,33258.87,Cancelled,2024-08-18T13:00:54
1960,SO-20251960,620,2022-08-08,25043.74,Pending,2022-05-07T18:03:57
1961,SO-20251961,494,2021-07-22,28029.25,Shipped,2023-10-13T20:18:53
1962,SO-20251962,1585,2023-04-09,19307.22,Shipped,2023-05-26T04:24:20
1963,SO-20251963,728,2021-03-10,15622.50,Cancelled,2025-07-25T04:43:08
1964,SO-20251964,1087,2024-11-25,3956.07,Completed,2023-01-14T07:34:07
1965,SO-20251965,1957,2021-10-17,8347.51,Cancelled,2025-03-21T00:29:30
1966,SO-20251966,1457,2022-01-05,7187.06,Shipped,2024-04-21T07:21:51
1967,SO-20251967,1148,2021-10-22,22110.26,Cancelled,2025-03-02T14:14:11
1968,SO-20251968,1404,2020-11-18,6055.98,Shipped,2023-09-15T02:45:13
1969,SO-20251969,1336,2022-01-25,17441.62,Pending,2024-04-21T23:23:31
1970,SO-20251970,1774,2025-09-18,18316.07,Shipped,2025-08-13T20:52:43
1971,SO-20251971,1579,2021-08-25,33518.45,Shipped,2023-04-12T08:09:52
1972,SO-20251972,438,2025-07-02,30867.86,Completed,2025-03-23T20:49:59
1973,SO-20251973,784,2024-10-01,18741.58,Pending,2021-06-26T17:07:26
1974,SO-20251974,402,2020-12-05,22131.92,Completed,2024-05-04T20:30:56
1975,SO-20251975,12,2025-11-01,29330.11,Cancelled,2023-09-25T02:48:17
1976,SO-20251976,193,2024-02-26,45556.49,Cancelled,2022-06-03T22:03:40
1977,SO-20251977,1030,2023-08-06,46082.12,Cancelled,2021-06-28T15:26:03
1978,SO-20251978,69,2023-05-16,32378.54,Shipped,2024-03-12T23:53:36
1979,SO-20251979,816,2023-10-17,2243.67,Cancelled,2025-05-06T15:05:26
1980,SO-20251980,562,2025-10-19,31282.26,Pending,2022-06-01T03:59:23
1981,SO-20251981,1768,2024-03-07,35915.57,Shipped,2024-03-06T17:56:03
1982,SO-20251982,1245,2022-11-09,31630.39,Shipped,2021-06-24T07:54:03
1983,SO-20251983,356,2024-07-23,23698.75,Pending,2024-11-25T14:32:14
1984,SO-20251984,79,2024-10-17,18508.22,Completed,2021-11-16T20:21:07
1985,SO-20251985,1446,2025-04-10,36823.00,Completed,2021-07-29T09:57:59
1986,SO-20251986,170,2022-10-24,21007.65,Pending,2021-01-29T04:50:49
1987,SO-20251987,115,2024-01-13,22196.73,Pending,2021-11-19T20:13:08
1988,SO-20251988,644,2022-03-14,4918.90,Cancelled,2021-08-08T15:18:33
1989,SO-20251989,1747,2022-05-03,9749.41,Pending,2024-04-30T20:41:15
1990,SO-20251990,682,2025-02-19,41871.81,Cancelled,2022-11-14T10:23:19
1991,SO-20251991,1839,2022-12-25,35479.98,Cancelled,2022-03-16T05:22:21
1992,SO-20251992,1058,2022-08-31,757.85,Shipped,2021-10-10T07:37:08
1993,SO-20251993,853,2025-09-23,41893.95,Pending,2024-07-18T19:58:22
1994,SO-20251994,134,2024-06-15,9687.35,Completed,2021-03-15T14:41:45
1995,SO-20251995,1493,2021-03-24,13368.46,Completed,2023-10-09T18:12:31
1996,SO-20251996,909,2025-03-03,2273.20,Completed,2024-12-20T07:03:38
1997,SO-20251997,1411,2023-05-25,25298.02,Completed,2025-10-25T16:03:11
1998,SO-20251998,1302,2023-06-13,37354.08,Pending,2023-11-13T23:46:52
1999,SO-20251999,638,2022-11-24,13724.47,Cancelled,2021-09-03T09:40:41
2000,SO-20252000,242,2021-09-28,17105.55,Pending,2021-01-30T12:03:19
