id,order_id,vendor,date,item,quantity,amount,status,created_at
757,PO-20757,Wyatt Ltd,2024-01-29,Whatever,25,60647.30,Pending,2025-03-21T01:56:48
758,PO-20758,"Ochoa, Moore and Munoz",2025-10-20,Condition,727,32849.23,Received,2025-10-06T16:16:42
759,PO-20759,Parker Group,2024-08-11,Edge,782,24669.04,Cancelled,2023-06-17T03:14:15
760,PO-20760,"Sanchez, Roach and Turner",2023-06-20,Page,167,72586.56,Received,2024-11-02T06:37:45
761,PO-20761,Hawkins Group,2024-07-20,None,805,101935.23,Pending,2025-09-09T02:19:58
762,PO-20762,"Davis, Harris and Hernandez",2024-11-30,Rich,751,191293.49,Pending,2024-12-11T17:45:34
763,PO-20763,Schultz Inc,2023-01-12,Take,951,185841.81,Received,2024-02-05T11:10:19
764,PO-20764,Ross PLC,2023-11-26,Allow,527,24008.42,Pending,2024-08-29T04:53:06
765,PO-20765,Davis-Fox,2025-04-06,Themselves,997,154120.67,Cancelled,2024-01-05T01:09:04
766,PO-20766,"Matthews, Schaefer and Ward",2023-10-26,Really,645,131710.08,Cancelled,2023-05-13T13:24:25
767,PO-20767,Cunningham-Campos,2024-02-25,Color,677,66243.33,Cancelled,2023-04-30T05:32:39
768,PO-20768,"Boone, Jones and Price",2024-09-22,Voice,813,171492.83,Cancelled,2024-05-15T05:44:44
769,PO-20769,Olson-Durham,2025-08-20,Wife,982,86538.46,Pending,2024-04-26T01:38:51
770,PO-20770,Nelson and Sons,2025-01-31,Room,720,52828.97,Pending,2023-03-23T14:09:10
771,PO-20771,Cherry-Kennedy,2024-07-01,View,271,6307.85,Received,2025-03-04T13:04:06
772,PO-20772,Cochran Inc,2023-05-16,Practice,519,113301.01,Pending,2024-04-02T13:47:36
773,PO-20773,Hall Group,2024-05-06,Final,239,164122.80,Received,2023-04-12T14:30:36
774,PO-20774,Ruiz Group,2025-01-09,Term,610,12726.27,Cancelled,2023-03-14T09:49:03
775,PO-20775,Henry-Jackson,2025-04-18,Major,683,124932.61,Cancelled,2025-04-30T22:51:18
776,PO-20776,Sanchez Inc,2025-07-18,Partner,991,62907.52,Received,2025-10-20T06:31:19
777,PO-20777,Martinez and Sons,2025-07-01,At,161,169816.04,Cancelled,2022-11-08T11:12:49
778,PO-20778,Cole LLC,2025-07-15,Blue,160,122297.33,Received,2025-09-28T23:00:14
779,PO-20779,Clayton-Price,2025-01-29,Human,806,6704.77,Received,2025-06-16T10:42:23
780,PO-20780,Flores Group,2023-09-13,Couple,646,117077.98,Cancelled,2024-02-23T12:36:35
781,PO-20781,Ruiz Ltd,2022-11-22,Opportunity,291,71059.13,Received,2025-08-15T15:50:08
782,PO-20782,Ritter Group,2023-06-20,Dog,936,62903.49,Received,2025-03-04T08:21:32
783,PO-20783,Garcia-Bush,2023-10-20,Paper,140,31591.46,Pending,2025-01-02T14:52:40
784,PO-20784,Mclean Group,2024-07-03,Phone,330,58921.18,Cancelled,2023-09-30T05:51:31
785,PO-20785,"Bowman, Richardson and Adams",2024-01-03,Budget,743,180974.68,Pending,2024-11-13T15:34:06
786,PO-20786,Kemp Inc,2024-12-04,Expect,861,156923.39,Cancelled,2023-04-22T01:51:43
787,PO-20787,Jacobson-Pratt,2023-11-05,Science,114,37203.57,Cancelled,2024-06-12T17:35:40
788,PO-20788,"Ward, Fisher and Garcia",2024-02-16,Right,673,137790.65,Cancelled,2025-08-08T14:45:11
789,PO-20789,Peterson-Frost,2024-09-26,Republican,577,80456.55,Pending,2023-05-15T19:46:10
790,PO-20790,Eaton Inc,2023-11-04,Air,255,130407.06,Cancelled,2025-02-20T04:59:05
791,PO-20791,Richards-Anderson,2024-12-25,New,886,137377.19,Received,2024-04-18T08:17:31
792,PO-20792,"Simmons, Castillo and Kline",2023-03-01,Live,30,168774.73,Received,2023-09-22T02:32:14
793,PO-20793,Barron Group,2025-06-16,Probably,765,43140.65,Pending,2023-11-24T23:33:25
794,PO-20794,Lambert-Morgan,2024-02-12,Tax,53,755.09,Pending,2024-01-19T15:25:27
795,PO-20795,Davis Inc,2024-03-29,Method,452,17147.78,Cancelled,2024-07-18T06:56:14
796,PO-20796,Crawford Inc,2025-10-31,Attorney,363,193268.42,Received,2023-03-10T08:32:47
797,PO-20797,"Mcneil, Dorsey and Ryan",2024-04-05,Bank,897,165901.21,Received,2025-10-17T00:05:23
798,PO-20798,"Miller, Huffman and Brown",2024-05-05,Issue,194,26557.31,Received,2025-07-28T22:40:41
799,PO-20799,Stewart and Sons,2025-01-29,Herself,665,166087.81,Received,2024-04-12T18:55:15
800,PO-20800,Chan Inc,2024-09-04,Area,875,82826.66,Pending,2024-10-13T02:13:01
801,PO-20801,"Ray, Long and Jackson",2025-04-15,Small,897,69619.33,Received,2024-06-14T01:19:12
802,PO-20802,"Jensen, Hall and Neal",2024-09-08,Want,651,169482.65,Received,2023-08-20T17:40:15
803,PO-20803,Cooley PLC,2025-04-21,Trial,277,159190.49,Cancelled,2023-12-29T13:25:35
804,PO-20804,"Peterson, Washington and Rice",2025-08-05,Game,386,41067.69,Received,2023-10-12T16:48:07
805,PO-20805,Davis-Reed,2023-07-31,Mention,837,98301.59,Pending,2024-08-21T21:53:37
806,PO-20806,Matthews-Buck,2025-05-04,Detail,659,3310.36,Received,2024-12-31T19:39:11
807,PO-20807,Boyd and Sons,2023-08-01,Lawyer,403,48706.16,Cancelled,2023-01-21T01:22:26
808,PO-20808,Garcia-Ritter,2025-01-15,It,438,133581.66,Pending,2025-10-02T04:25:45
809,PO-20809,"Chandler, Smith and Reyes",2025-08-01,Unit,131,77226.61,Cancelled,2023-04-01T10:34:13
810,PO-20810,Santos Group,2024-01-15,Small,466,165570.21,Cancelled,2024-02-28T21:19:25
811,PO-20811,"Mcguire, Rivera and Thompson",2025-03-27,Each,468,66747.71,Cancelled,2023-05-02T18:13:45
812,PO-20812,King-Bailey,2023-10-28,Pay,265,181577.83,Pending,2022-12-28T17:46:27
813,PO-20813,Avila-Brown,2023-02-16,Which,342,45314.68,Pending,2023-01-19T13:57:08
814,PO-20814,Jones-Morton,2025-05-28,Position,545,125379.73,Received,2024-02-17T01:53:05
815,PO-20815,Sanchez Inc,2023-01-10,Must,340,109261.69,Pending,2025-10-06T10:27:28
816,PO-20816,Rogers Ltd,2025-06-03,Ground,191,101392.13,Cancelled,2025-07-05T11:56:35
817,PO-20817,"Fleming, Duncan and Ramirez",2024-02-25,Third,481,78083.79,Pending,2025-09-16T08:04:14
818,PO-20818,Jenkins LLC,2023-04-15,House,457,31419.83,Received,2024-10-02T14:21:40
819,PO-20819,Black PLC,2023-12-26,Policy,908,83491.38,Pending,2023-02-09T21:43:37
820,PO-20820,"Miller, Jones and Jenkins",2023-07-09,Hair,252,175525.42,Pending,2022-12-06T16:03:33
821,PO-20821,Galloway-Hogan,2023-03-21,Grow,1,152522.80,Cancelled,2024-04-18T23:02:12
822,PO-20822,Moore-Guzman,2023-04-25,Current,965,159207.21,Pending,2024-05-14T15:58:20
823,PO-20823,"Riddle, Yu and Watts",2025-01-25,Do,824,105651.17,Pending,2023-11-01T16:07:20
824,PO-20824,Estrada PLC,2024-03-11,Couple,861,47158.98,Pending,2024-07-17T13:08:30
825,PO-20825,"Daniels, Johnson and Estes",2025-06-16,Yourself,489,17328.46,Cancelled,2023-01-13T20:52:14
826,PO-20826,Greene Group,2024-10-11,Campaign,276,134321.64,Cancelled,2023-08-11T15:22:41
827,PO-20827,Case-Bell,2024-02-11,Pattern,580,89007.88,Received,2025-04-10T02:49:37
828,PO-20828,"Smith, Smith and Smith",2025-07-10,Such,16,168999.90,Pending,2024-03-04T07:40:16
829,PO-20829,"Casey, Harris and Walker",2023-02-25,Plan,619,95374.37,Received,2025-09-13T03:13:56
830,PO-20830,"Brooks, Roberts and Boyd",2023-06-30,Modern,274,189721.08,Received,2024-12-23T05:07:54
831,PO-20831,Campbell Inc,2023-12-30,Rest,52,160379.37,Cancelled,2024-02-06T01:31:35
832,PO-20832,"Caldwell, Sanchez and White",2023-02-06,Pretty,485,132018.86,Pending,2022-11-10T20:54:46
833,PO-20833,Lopez-Sullivan,2025-01-31,Much,656,34767.41,Received,2025-05-30T10:59:58
834,PO-20834,Dixon-Roth,2023-08-21,Benefit,235,159973.19,Received,2024-08-26T19:11:48
835,PO-20835,Smith-Patel,2024-01-19,Senior,109,19438.08,Received,2023-09-24T00:40:40
836,PO-20836,Jones-Shelton,2023-09-19,Other,641,66910.09,Received,2023-02-25T19:34:43
837,PO-20837,Elliott-Robertson,2023-08-17,Reduce,645,6068.85,Pending,2022-11-30T23:00:21
838,PO-20838,"Brooks, Bailey and Hernandez",2024-02-01,Rich,971,87881.98,Cancelled,2023-09-09T22:45:50
839,PO-20839,"Garza, Humphrey and Smith",2025-09-03,Cup,745,36941.82,Pending,2025-10-18T19:11:16
840,PO-20840,Bryan-Lam,2025-10-25,Lead,371,110514.97,Pending,2023-07-09T21:50:13
841,PO-20841,Garza-Morris,2025-04-06,Republican,235,184926.20,Cancelled,2023-10-01T15:11:15
842,PO-20842,Roberts-Lucas,2023-10-28,Throw,998,130429.19,Pending,2025-02-13T00:10:59
843,PO-20843,Ellison Ltd,2024-09-29,Write,609,70182.40,Pending,2024-07-25T04:19:50
844,PO-20844,Dorsey-Boyer,2024-11-10,High,77,153694.68,Cancelled,2025-04-03T09:19:37
845,PO-20845,Ryan-Bradley,2023-09-21,Particular,636,64690.82,Cancelled,2025-04-24T04:28:09
846,PO-20846,Page-Sullivan,2025-08-05,Fast,860,161880.90,Received,2025-01-21T18:19:22
847,PO-20847,Perez LLC,2025-10-17,Behind,824,25526.83,Pending,2025-10-22T17:46:03
848,PO-20848,"Klein, Nichols and Miller",2025-03-05,Address,270,65516.99,Pending,2025-10-25T03:46:51
849,PO-20849,Melton-Rodriguez,2025-05-12,Training,852,162941.89,Cancelled,2023-04-05T23:18:37
850,PO-20850,Turner Group,2024-02-27,Southern,433,5879.21,Received,2025-09-04T17:15:58
851,PO-20851,Johnson-Graham,2023-01-28,Mention,804,15038.07,Cancelled,2025-09-12T16:51:16
852,PO-20852,"Rodriguez, Hodges and Becker",2022-12-08,From,880,43410.17,Received,2025-09-15T06:11:35
853,PO-20853,Smith Inc,2024-12-20,Could,393,161567.16,Pending,2025-07-25T14:49:03
854,PO-20854,"Marsh, Ayers and Thomas",2023-09-25,Personal,674,174860.82,Pending,2025-09-19T10:54:49
855,PO-20855,Edwards Group,2025-09-04,Form,394,152537.18,Received,2023-12-22T18:47:58
856,PO-20856,Cordova-Long,2024-10-19,Last,55,185916.59,Cancelled,2023-01-29T05:11:35
857,PO-20857,"Donaldson, Johnson and Golden",2023-02-06,Must,898,12029.69,Received,2024-07-25T19:33:43
858,PO-20858,Jones-Yang,2024-11-28,Employee,297,5644.01,Pending,2023-09-13T04:06:26
859,PO-20859,"Key, Walker and Jones",2024-10-26,Agreement,91,108101.80,Pending,2025-05-08T09:31:02
860,PO-20860,"Cobb, Massey and Gross",2023-10-10,For,565,146019.04,Pending,2022-12-24T20:15:40
861,PO-20861,Jones LLC,2023-11-30,Present,848,139563.85,Pending,2023-03-30T09:35:38
862,PO-20862,"Drake, Clements and Malone",2024-10-07,Mention,676,58818.89,Received,2023-01-14T11:54:16
863,PO-20863,"Ramirez, Nelson and Rodriguez",2023-07-11,Low,42,90894.63,Pending,2024-01-13T07:20:37
864,PO-20864,Hendrix-Santos,2023-12-26,Sort,280,40468.14,Cancelled,2023-06-24T21:56:00
865,PO-20865,"Horn, Allen and Willis",2024-02-16,Deal,579,177601.14,Pending,2024-07-18T00:43:00
866,PO-20866,Butler Inc,2023-04-03,Alone,329,45063.01,Received,2024-04-13T16:46:37
867,PO-20867,Benitez Ltd,2025-06-30,Wait,195,147748.41,Received,2023-04-29T02:08:14
868,PO-20868,Rodriguez Ltd,2023-01-18,Get,444,21871.35,Cancelled,2023-03-26T04:09:00
869,PO-20869,Perez LLC,2022-12-27,Consumer,367,31302.90,Received,2024-10-15T16:44:03
870,PO-20870,Cook LLC,2023-03-28,Already,667,141888.66,Pending,2025-06-10T01:01:56
871,PO-20871,Warner LLC,2023-09-18,Really,255,186312.79,Pending,2023-04-05T03:57:33
872,PO-20872,"Floyd, Barry and Stuart",2022-11-26,Newspaper,301,175702.88,Pending,2024-06-20T21:51:08
873,PO-20873,Glass-Diaz,2024-05-03,Land,142,82990.78,Cancelled,2024-11-19T19:05:37
874,PO-20874,Mcmahon-Brooks,2023-06-15,Them,580,26692.27,Received,2023-02-06T03:18:49
875,PO-20875,Vincent Ltd,2025-02-15,Note,379,107928.71,Pending,2024-01-09T22:56:33
876,PO-20876,Diaz-Bowman,2024-07-19,Drop,336,189239.11,Pending,2025-04-20T11:44:42
877,PO-20877,Brown LLC,2024-03-10,Gas,484,48010.98,Pending,2023-04-13T06:58:16
878,PO-20878,Wright LLC,2025-10-23,Piece,870,192626.48,Cancelled,2023-03-19T13:39:11
879,PO-20879,Robles Inc,2025-02-21,Foot,974,123296.29,Cancelled,2025-04-25T19:41:21
880,PO-20880,"Russell, Ruiz and Fitzgerald",2024-08-15,Rather,560,64804.62,Pending,2023-11-30T16:39:34
881,PO-20881,"Mack, Clark and Hawkins",2024-07-06,Against,734,185185.89,Cancelled,2024-04-02T01:52:52
882,PO-20882,Todd-Scott,2024-11-28,Detail,275,65042.37,Received,2025-01-13T22:39:01
883,PO-20883,"Burke, Garza and Hayden",2023-11-11,Table,523,125886.12,Received,2023-09-07T14:55:59
884,PO-20884,Fuller Ltd,2025-07-25,Character,450,10375.17,Cancelled,2024-08-27T19:45:01
885,PO-20885,Young Inc,2023-07-25,Fund,873,43084.04,Pending,2023-01-13T14:24:51
886,PO-20886,"Ward, Harris and Armstrong",2023-08-03,Break,635,74992.12,Cancelled,2025-02-14T20:45:03
887,PO-20887,Norris-Reyes,2024-12-11,Car,682,117970.16,Received,2023-11-19T04:50:37
888,PO-20888,Parks-Thompson,2025-01-10,Professional,579,20794.23,Cancelled,2025-04-20T20:09:33
889,PO-20889,"Gibson, Frazier and Williams",2023-04-28,Leave,250,118895.75,Received,2023-04-22T09:55:23
890,PO-20890,"Brown, Garza and Salazar",2023-03-21,Seek,892,51391.51,Cancelled,2023-02-13T04:04:22
891,PO-20891,"Nunez, Martinez and Wilson",2024-03-06,Attention,793,195280.39,Received,2022-12-01T00:30:41
892,PO-20892,Williams-Payne,2022-11-12,Focus,632,43572.39,Received,2023-05-10T15:48:25
893,PO-20893,Boyer-Wilkinson,2023-12-08,Response,668,138985.95,Received,2025-02-20T02:33:13
894,PO-20894,Huffman PLC,2023-02-13,Movie,337,90941.54,Cancelled,2025-03-02T07:16:16
895,PO-20895,Peterson-Craig,2023-06-13,Board,269,50126.95,Cancelled,2023-07-24T22:06:26
896,PO-20896,"Burke, Martinez and Higgins",2024-08-21,Often,737,12438.25,Pending,2024-02-20T22:54:59
897,PO-20897,Gilbert and Sons,2023-09-16,Debate,829,150076.38,Pending,2025-03-10T20:50:43
898,PO-20898,"Sherman, Osborne and Anderson",2023-05-04,Early,492,163319.19,Received,2024-07-16T22:00:18
899,PO-20899,Blevins-Caldwell,2024-11-25,Agreement,118,175696.33,Received,2024-08-29T09:53:42
900,PO-20900,"Hughes, Villarreal and Morgan",2023-06-23,Operation,672,77265.03,Received,2023-03-27T00:36:26
901,PO-20901,Warner-English,2024-07-11,Image,943,137502.40,Cancelled,2024-06-20T10:37:55
902,PO-20902,Alvarez Inc,2025-08-21,Upon,692,186102.38,Cancelled,2025-03-08T15:56:39
903,PO-20903,Robinson Ltd,2024-07-01,Look,433,2668.03,Pending,2024-12-15T12:21:17
904,PO-20904,Castillo PLC,2022-11-07,Allow,79,101555.84,Received,2022-12-29T13:12:40
905,PO-20905,Rogers-Robinson,2025-10-12,Study,419,167023.61,Pending,2024-12-14T18:59:20
906,PO-20906,"Martin, Yang and Mcpherson",2024-02-22,Continue,33,102161.15,Cancelled,2024-02-12T08:49:51
907,PO-20907,"Mccoy, Moore and Walker",2023-11-24,Station,729,120117.56,Pending,2024-05-18T01:39:24
908,PO-20908,"Sanchez, Wright and White",2024-09-13,South,712,129612.39,Pending,2024-01-22T10:28:15
909,PO-20909,Sanford PLC,2024-11-25,Ground,485,105630.73,Pending,2024-10-09T13:35:34
910,PO-20910,"Hernandez, Eaton and Wise",2024-07-09,Do,114,8837.08,Received,2023-05-11T16:57:06
911,PO-20911,Brown-Lambert,2025-10-18,Analysis,4,101753.34,Cancelled,2025-02-24T07:38:43
912,PO-20912,"Glenn, Watts and Martinez",2025-09-07,Peace,275,55467.56,Received,2023-01-11T01:18:20
913,PO-20913,"Strickland, Walker and Carr",2025-09-01,Everybody,262,63219.24,Pending,2024-06-12T20:06:37
914,PO-20914,Wilson Group,2024-05-31,Opportunity,794,198259.23,Cancelled,2024-04-04T11:34:51
915,PO-20915,"Anderson, Hill and Jacobson",2024-03-28,Less,138,69855.34,Received,2024-06-04T03:10:52
916,PO-20916,"Scott, Solis and Alvarez",2024-08-14,Law,138,17923.07,Cancelled,2024-12-15T11:04:20
917,PO-20917,Mitchell PLC,2023-07-21,Economy,66,112590.57,Received,2023-03-18T07:24:56
918,PO-20918,"Lutz, Chapman and Snyder",2025-06-04,Politics,78,191635.34,Pending,2023-05-17T07:27:07
919,PO-20919,Cain-Torres,2024-02-10,Stay,8,113674.63,Received,2023-08-17T09:49:35
920,PO-20920,"Smith, Boyd and Schmidt",2024-12-31,Reduce,744,137269.27,Pending,2023-08-16T18:29:14
921,PO-20921,"Bridges, Watson and Santiago",2022-11-16,Avoid,412,70752.24,Cancelled,2023-02-14T09:03:05
922,PO-20922,Lambert-Gutierrez,2022-12-29,Focus,656,187174.97,Pending,2024-06-09T04:08:10
923,PO-20923,Schultz-Hernandez,2025-01-29,Season,417,68319.36,Pending,2025-03-14T03:18:23
924,PO-20924,Russo-Bell,2022-11-26,Require,308,161115.81,Pending,2024-08-27T10:14:30
925,PO-20925,"Ortiz, Beltran and Sparks",2023-12-16,Prove,697,175595.78,Pending,2025-10-03T09:05:24
926,PO-20926,Davis LLC,2023-05-25,Message,871,81.55,Cancelled,2025-04-14T03:32:09
927,PO-20927,"Miller, Wilson and Huynh",2023-01-27,Sit,525,108455.15,Cancelled,2023-07-07T01:12:47
928,PO-20928,"Bowman, Rodriguez and Mack",2024-11-04,Should,669,194775.49,Received,2022-12-10T05:08:11
929,PO-20929,Harris-King,2024-05-16,Government,658,84299.78,Cancelled,2022-11-18T11:10:40
930,PO-20930,Wilcox PLC,2023-08-09,Lawyer,807,21406.89,Pending,2025-07-03T22:06:24
931,PO-20931,"Gould, Schwartz and Moreno",2023-06-24,Environment,469,179316.32,Pending,2023-05-09T15:51:47
932,PO-20932,"Ramirez, White and Turner",2024-01-21,It,164,35791.47,Received,2025-08-14T00:22:18
933,PO-20933,Edwards-Bowman,2024-03-25,To,334,188422.94,Received,2023-04-26T19:19:58
934,PO-20934,Lyons-Barber,2024-11-01,Partner,808,115912.55,Cancelled,2024-10-02T02:48:12
935,PO-20935,Mendoza-Fisher,2025-10-06,Hotel,702,38021.79,Received,2023-06-25T17:04:40
936,PO-20936,Hunter PLC,2024-05-21,Success,578,46367.23,Received,2023-03-27T05:53:56
937,PO-20937,"Mccall, Blake and Wright",2023-03-21,Can,550,111730.81,Cancelled,2025-03-21T03:10:27
938,PO-20938,Reed Inc,2025-04-27,Reason,46,144234.14,Received,2025-05-10T14:58:18
939,PO-20939,Patterson and Sons,2023-01-14,Particular,206,28667.59,Received,2025-03-25T00:30:34
940,PO-20940,Hill-Yoder,2025-06-07,Quickly,883,184889.34,Cancelled,2025-03-20T14:29:05
941,PO-20941,"Young, Reed and Patterson",2025-09-18,Attack,872,14473.93,Cancelled,2023-05-02T00:06:30
942,PO-20942,"Parker, Hartman and Gonzalez",2023-06-01,Chance,623,144465.93,Pending,2025-10-05T12:32:11
943,PO-20943,"Hamilton, Matthews and Mcpherson",2024-11-12,Middle,459,191487.95,Received,2024-07-22T16:25:30
944,PO-20944,Huffman-Henry,2024-05-27,Instead,253,17726.44,Pending,2025-04-09T16:12:14
945,PO-20945,"Meza, Deleon and Barr",2023-09-14,Deal,813,34041.80,Received,2023-06-12T22:37:45
946,PO-20946,"Williams, Blair and Jones",2024-10-25,Your,707,162138.51,Received,2025-09-04T03:18:04
947,PO-20947,Sanchez and Sons,2025-04-11,Claim,676,63714.69,Cancelled,2023-02-28T10:29:43
948,PO-20948,Chapman Ltd,2024-01-18,Involve,225,41724.04,Cancelled,2023-02-22T21:30:55
949,PO-20949,Howard-Weeks,2024-01-27,Learn,322,22906.98,Received,2024-08-28T04:27:44
950,PO-20950,"Bradley, Brown and Ellis",2025-10-04,Race,684,13651.56,Received,2024-06-27T02:36:08
951,PO-20951,Lewis and Sons,2024-02-26,There,589,54852.70,Cancelled,2022-12-17T03:05:15
952,PO-20952,"Short, Park and Cook",2024-01-29,Often,21,99001.36,Received,2024-09-08T22:31:22
953,PO-20953,"Graves, Jones and Charles",2023-01-10,List,892,170117.31,Pending,2024-06-27T06:16:14
954,PO-20954,"Taylor, Mcguire and Flowers",2025-02-13,Gas,233,117549.01,Cancelled,2023-10-28T03:31:32
955,PO-20955,Krause Ltd,2023-07-05,Discuss,833,166625.03,Cancelled,2024-02-12T02:33:10
956,PO-20956,"Hubbard, Brown and Jenkins",2024-03-28,Wear,550,194560.63,Pending,2024-05-24T07:18:41
957,PO-20957,Adams Inc,2023-06-22,Finally,538,193681.21,Pending,2024-07-08T09:58:45
958,PO-20958,Clark-Thomas,2025-08-31,Treatment,99,151323.20,Cancelled,2024-03-21T17:07:18
959,PO-20959,Davidson-Mendoza,2025-02-09,Fall,769,9441.82,Received,2024-05-29T23:42:55
960,PO-20960,Reyes Group,2022-12-21,Recognize,876,154526.23,Cancelled,2023-03-18T16:23:14
961,PO-20961,"Torres, Johnson and Johnson",2025-10-25,Sister,33,64866.10,Cancelled,2022-12-15T00:46:32
962,PO-20962,Curry PLC,2024-01-08,Number,943,72728.04,Received,2024-04-24T15:13:44
963,PO-20963,"Gonzalez, Smith and Kaiser",2025-10-01,In,549,131673.25,Cancelled,2024-01-10T09:43:50
964,PO-20964,Brock-Cox,2025-10-17,Office,701,92658.22,Pending,2024-10-17T02:00:26
965,PO-20965,Smith-Carter,2023-10-01,Rather,258,28862.21,Pending,2023-12-09T13:40:40
966,PO-20966,Rogers-Vasquez,2024-07-24,Court,709,87626.29,Received,2024-03-12T08:14:19
967,PO-20967,Brown-Carlson,2025-04-08,Science,417,118663.91,Received,2023-06-27T07:42:34
968,PO-20968,"Sanchez, Walker and Collins",2024-02-27,Speak,490,143067.08,Pending,2023-03-29T19:13:44
969,PO-20969,Bailey LLC,2024-02-15,Amount,861,74679.80,Received,2025-09-03T15:51:56
970,PO-20970,"Parker, Singh and Thomas",2024-10-28,Message,602,78498.66,Pending,2024-05-18T06:47:03
971,PO-20971,Parker LLC,2024-07-21,Watch,922,163749.75,Received,2025-02-20T21:05:24
972,PO-20972,Velez-Blair,2023-03-17,Figure,804,1565.55,Cancelled,2024-04-17T10:23:42
973,PO-20973,Roberts-Miller,2024-12-13,Believe,650,93936.57,Received,2024-07-26T17:25:34
974,PO-20974,"Miller, Schwartz and Chandler",2024-04-06,Body,860,25456.87,Cancelled,2024-08-09T22:41:22
975,PO-20975,Pena-Smith,2024-07-28,Recently,30,72186.14,Pending,2023-12-21T18:51:31
976,PO-20976,"Li, Lowery and Mclean",2025-03-18,Fact,1000,31212.46,Received,2022-12-28T12:11:47
977,PO-20977,Baker Ltd,2025-02-13,Operation,873,168344.23,Received,2025-04-20T01:11:36
978,PO-20978,Smith-Trujillo,2025-03-17,Actually,185,120620.10,Cancelled,2025-04-18T12:02:27
979,PO-20979,Larson-Guerrero,2024-06-12,Home,919,77245.82,Cancelled,2024-07-28T22:26:34
980,PO-20980,"Thompson, Thornton and Good",2024-07-24,Business,787,137672.32,Received,2024-07-27T07:19:24
981,PO-20981,Rice LLC,2024-10-16,Mention,235,53059.02,Cancelled,2025-10-22T14:52:42
982,PO-20982,"Lynch, Bryan and Romero",2023-10-05,Rate,578,173840.31,Cancelled,2023-03-18T15:32:52
983,PO-20983,"Walker, Smith and Hughes",2024-11-22,Which,828,53145.80,Received,2024-10-24T21:00:35
984,PO-20984,Wilson Ltd,2023-10-10,Them,556,64952.67,Cancelled,2025-03-02T00:20:57
985,PO-20985,Arnold-Bailey,2025-04-05,Top,299,58154.66,Pending,2023-01-27T17:57:38
986,PO-20986,Carter-Nunez,2024-03-03,Positive,646,130886.53,Cancelled,2025-02-08T19:51:26
987,PO-20987,Moore-Guerrero,2024-06-25,Accept,979,132189.70,Cancelled,2023-09-16T23:13:03
988,PO-20988,Hanson Group,2024-09-01,Under,540,114893.51,Cancelled,2025-03-17T23:17:10
989,PO-20989,Holt-Thomas,2025-08-13,Dark,995,121096.31,Pending,2023-09-30T17:20:08
990,PO-20990,"Perkins, Little and Rhodes",2024-01-24,Sign,150,14109.73,Pending,2023-10-01T05:06:07
991,PO-20991,Jones LLC,2024-08-17,Rate,688,165565.53,Cancelled,2023-05-11T05:48:46
992,PO-20992,Hoffman Group,2024-05-09,Church,235,37763.79,Pending,2024-03-20T16:32:15
